Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6044.843    -6044.843        0.000     0.0
0.0005        -6044.768    -6044.845        0.077     0.6
0.0010        -6044.693    -6044.852        0.160     1.3
0.0015        -6044.619    -6044.864        0.245     1.9
0.0020        -6044.542    -6044.879        0.337     2.7
0.0025        -6044.485    -6044.898        0.413     3.3
0.0030        -6044.414    -6044.921        0.507     4.0
0.0035        -6044.339    -6044.947        0.608     4.8
0.0040        -6044.260    -6044.977        0.716     5.7
0.0045        -6044.191    -6045.009        0.818     6.5
0.0050        -6044.124    -6045.044        0.921     7.3
0.0055        -6044.033    -6045.082        1.050     8.3
0.0060        -6043.959    -6045.124        1.165     9.2
0.0065        -6043.892    -6045.167        1.275    10.1
0.0070        -6043.794    -6045.213        1.419    11.3
0.0075        -6043.744    -6045.260        1.516    12.0
0.0080        -6043.683    -6045.308        1.624    12.9
0.0085        -6043.633    -6045.356        1.723    13.7
0.0090        -6043.527    -6045.405        1.878    14.9
0.0095        -6043.435    -6045.454        2.020    16.0
0.0100        -6043.380    -6045.504        2.124    16.9
0.0105        -6043.296    -6045.553        2.257    17.9
0.0110        -6043.226    -6045.601        2.375    18.8
0.0115        -6043.173    -6045.648        2.475    19.6
0.0120        -6043.093    -6045.693        2.600    20.6
0.0125        -6043.054    -6045.737        2.683    21.3
0.0130        -6042.976    -6045.777        2.802    22.2
0.0135        -6042.915    -6045.815        2.900    23.0
0.0140        -6042.890    -6045.850        2.960    23.5
0.0145        -6042.808    -6045.881        3.073    24.4
0.0150        -6042.700    -6045.911        3.211    25.5
0.0155        -6042.636    -6045.936        3.300    26.2
0.0160        -6042.563    -6045.958        3.396    26.9
0.0165        -6042.498    -6045.977        3.479    27.6
0.0170        -6042.440    -6045.991        3.551    28.2
0.0175        -6042.359    -6046.001        3.643    28.9
0.0180        -6042.313    -6046.007        3.694    29.3
0.0185        -6042.227    -6046.008        3.782    30.0
0.0190        -6042.145    -6046.005        3.860    30.6
0.0195        -6042.100    -6045.998        3.898    30.9
0.0200        -6042.015    -6045.986        3.971    31.5
0.0205        -6041.962    -6045.970        4.009    31.8
0.0210        -6041.880    -6045.951        4.071    32.3
0.0215        -6041.851    -6045.927        4.077    32.3
0.0220        -6041.787    -6045.899        4.112    32.6
0.0225        -6041.723    -6045.867        4.145    32.9
0.0230        -6041.613    -6045.832        4.220    33.5
0.0235        -6041.540    -6045.793        4.253    33.7
0.0240        -6041.479    -6045.751        4.272    33.9
0.0245        -6041.422    -6045.706        4.284    34.0
0.0250        -6041.300    -6045.658        4.358    34.6
0.0255        -6041.264    -6045.607        4.343    34.5
0.0260        -6041.246    -6045.554        4.308    34.2
0.0265        -6041.180    -6045.498        4.318    34.3
0.0270        -6041.150    -6045.442        4.292    34.1
0.0275        -6041.065    -6045.384        4.319    34.3
0.0280        -6041.004    -6045.325        4.321    34.3
0.0285        -6040.965    -6045.266        4.301    34.1
0.0290        -6040.883    -6045.206        4.323    34.3
0.0295        -6040.815    -6045.147        4.331    34.4
0.0300        -6040.738    -6045.087        4.348    34.5
0.0305        -6040.674    -6045.026        4.353    34.5
0.0310        -6040.578    -6044.966        4.388    34.8
0.0315        -6040.528    -6044.908        4.379    34.7
0.0320        -6040.512    -6044.850        4.338    34.4
0.0325        -6040.448    -6044.792        4.344    34.5
0.0330        -6040.346    -6044.736        4.390    34.8
0.0335        -6040.279    -6044.682        4.403    34.9
0.0340        -6040.226    -6044.628        4.402    34.9
0.0345        -6040.158    -6044.578        4.419    35.1
0.0350        -6040.072    -6044.528        4.455    35.4
0.0355        -6040.040    -6044.479        4.439    35.2
0.0360        -6040.049    -6044.433        4.384    34.8
0.0365        -6039.956    -6044.389        4.434    35.2
0.0370        -6039.902    -6044.347        4.445    35.3
0.0375        -6039.868    -6044.307        4.440    35.2
0.0380        -6039.817    -6044.269        4.452    35.3
0.0385        -6039.787    -6044.233        4.446    35.3
0.0390        -6039.723    -6044.199        4.476    35.5
0.0395        -6039.653    -6044.166        4.514    35.8
0.0400        -6039.573    -6044.136        4.563    36.2
0.0405        -6039.493    -6044.108        4.615    36.6
0.0410        -6039.418    -6044.082        4.665    37.0
0.0415        -6039.340    -6044.059        4.719    37.4
0.0420        -6039.257    -6044.038        4.782    37.9
0.0425        -6039.203    -6044.019        4.817    38.2
0.0430        -6039.102    -6044.002        4.900    38.9
0.0435        -6039.000    -6043.986        4.986    39.6
0.0440        -6038.950    -6043.971        5.021    39.8
0.0445        -6038.904    -6043.957        5.053    40.1
0.0450        -6038.821    -6043.945        5.124    40.7
0.0455        -6038.768    -6043.932        5.164    41.0
0.0460        -6038.690    -6043.920        5.231    41.5
0.0465        -6038.614    -6043.910        5.296    42.0
0.0470        -6038.577    -6043.899        5.322    42.2
0.0475        -6038.514    -6043.888        5.374    42.6
0.0480        -6038.472    -6043.877        5.405    42.9
0.0485        -6038.435    -6043.867        5.432    43.1
0.0490        -6038.335    -6043.858        5.523    43.8
0.0495        -6038.295    -6043.849        5.554    44.1
0.0500        -6038.251    -6043.840        5.589    44.3
0.0505        -6038.194    -6043.832        5.638    44.7
0.0510        -6038.136    -6043.824        5.688    45.1
0.0515        -6038.044    -6043.815        5.771    45.8
0.0520        -6037.969    -6043.806        5.837    46.3
0.0525        -6037.905    -6043.795        5.890    46.7
0.0530        -6037.838    -6043.784        5.946    47.2
0.0535        -6037.769    -6043.771        6.001    47.6
0.0540        -6037.728    -6043.757        6.029    47.8
0.0545        -6037.652    -6043.742        6.090    48.3
0.0550        -6037.592    -6043.727        6.135    48.7
0.0555        -6037.517    -6043.711        6.194    49.1
0.0560        -6037.413    -6043.693        6.280    49.8
0.0565        -6037.329    -6043.674        6.345    50.3
0.0570        -6037.285    -6043.653        6.367    50.5
0.0575        -6037.223    -6043.630        6.406    50.8
0.0580        -6037.164    -6043.606        6.442    51.1
0.0585        -6037.080    -6043.581        6.500    51.6
0.0590        -6036.984    -6043.554        6.571    52.1
0.0595        -6036.922    -6043.526        6.604    52.4
0.0600        -6036.845    -6043.497        6.652    52.8
0.0605        -6036.836    -6043.466        6.630    52.6
0.0610        -6036.747    -6043.435        6.688    53.1
0.0615        -6036.645    -6043.401        6.756    53.6
0.0620        -6036.612    -6043.365        6.752    53.6
0.0625        -6036.599    -6043.328        6.729    53.4
0.0630        -6036.525    -6043.289        6.764    53.7
0.0635        -6036.427    -6043.247        6.820    54.1
0.0640        -6036.342    -6043.203        6.862    54.4
0.0645        -6036.241    -6043.159        6.918    54.9
0.0650        -6036.176    -6043.112        6.935    55.0
0.0655        -6036.090    -6043.064        6.974    55.3
0.0660        -6036.092    -6043.015        6.923    54.9
0.0665        -6035.987    -6042.965        6.978    55.4
0.0670        -6035.911    -6042.915        7.004    55.6
0.0675        -6035.810    -6042.864        7.054    56.0
0.0680        -6035.811    -6042.813        7.002    55.6
0.0685        -6035.743    -6042.762        7.018    55.7
0.0690        -6035.713    -6042.711        6.998    55.5
0.0695        -6035.696    -6042.660        6.963    55.3
0.0700        -6035.616    -6042.609        6.993    55.5
0.0705        -6035.560    -6042.559        6.999    55.5
0.0710        -6035.464    -6042.511        7.047    55.9
0.0715        -6035.410    -6042.466        7.056    56.0
0.0720        -6035.365    -6042.423        7.058    56.0
0.0725        -6035.271    -6042.381        7.110    56.4
0.0730        -6035.151    -6042.340        7.189    57.0
0.0735        -6035.067    -6042.302        7.235    57.4
0.0740        -6034.981    -6042.265        7.285    57.8
0.0745        -6034.903    -6042.231        7.328    58.1
0.0750        -6034.830    -6042.199        7.368    58.5
0.0755        -6034.783    -6042.169        7.386    58.6
0.0760        -6034.698    -6042.141        7.443    59.1
0.0765        -6034.684    -6042.114        7.430    59.0
0.0770        -6034.644    -6042.090        7.447    59.1
0.0775        -6034.568    -6042.069        7.501    59.5
0.0780        -6034.540    -6042.049        7.509    59.6
0.0785        -6034.468    -6042.029        7.561    60.0
0.0790        -6034.431    -6042.010        7.578    60.1
0.0795        -6034.391    -6041.991        7.600    60.3
0.0800        -6034.314    -6041.971        7.657    60.8
0.0805        -6034.282    -6041.951        7.669    60.9
0.0810        -6034.236    -6041.929        7.693    61.0
0.0815        -6034.165    -6041.906        7.742    61.4
0.0820        -6034.061    -6041.883        7.822    62.1
0.0825        -6033.958    -6041.859        7.900    62.7
0.0830        -6033.875    -6041.834        7.959    63.2
0.0835        -6033.806    -6041.808        8.002    63.5
0.0840        -6033.742    -6041.782        8.040    63.8
0.0845        -6033.653    -6041.753        8.101    64.3
0.0850        -6033.604    -6041.723        8.118    64.4
0.0855        -6033.538    -6041.689        8.151    64.7
0.0860        -6033.534    -6041.655        8.121    64.4
0.0865        -6033.513    -6041.619        8.106    64.3
0.0870        -6033.420    -6041.583        8.163    64.8
0.0875        -6033.335    -6041.545        8.210    65.1
0.0880        -6033.285    -6041.505        8.221    65.2
0.0885        -6033.266    -6041.464        8.198    65.1
0.0890        -6033.177    -6041.423        8.246    65.4
0.0895        -6033.163    -6041.381        8.218    65.2
0.0900        -6033.116    -6041.338        8.221    65.2
0.0905        -6033.061    -6041.293        8.232    65.3
0.0910        -6032.982    -6041.248        8.265    65.6
0.0915        -6032.939    -6041.203        8.264    65.6
0.0920        -6032.910    -6041.158        8.248    65.4
0.0925        -6032.877    -6041.112        8.235    65.3
0.0930        -6032.734    -6041.065        8.330    66.1
0.0935        -6032.659    -6041.017        8.358    66.3
0.0940        -6032.603    -6040.969        8.366    66.4
0.0945        -6032.615    -6040.922        8.307    65.9
0.0950        -6032.546    -6040.875        8.329    66.1
0.0955        -6032.516    -6040.829        8.312    66.0
0.0960        -6032.408    -6040.782        8.375    66.5
0.0965        -6032.375    -6040.737        8.363    66.4
0.0970        -6032.325    -6040.693        8.369    66.4
0.0975        -6032.274    -6040.650        8.376    66.5
0.0980        -6032.185    -6040.605        8.420    66.8
0.0985        -6032.119    -6040.560        8.441    67.0
0.0990        -6032.066    -6040.515        8.449    67.0
0.0995        -6032.024    -6040.471        8.446    67.0
0.1000        -6031.940    -6040.428        8.487    67.3
0.1005        -6031.899    -6040.386        8.487    67.3
0.1010        -6031.858    -6040.345        8.487    67.3
0.1015        -6031.794    -6040.304        8.510    67.5
0.1020        -6031.750    -6040.263        8.513    67.5
0.1025        -6031.701    -6040.220        8.518    67.6
0.1030        -6031.621    -6040.177        8.556    67.9
0.1035        -6031.575    -6040.134        8.560    67.9
0.1040        -6031.545    -6040.093        8.547    67.8
0.1045        -6031.506    -6040.051        8.545    67.8
0.1050        -6031.468    -6040.009        8.542    67.8
0.1055        -6031.404    -6039.968        8.564    68.0
0.1060        -6031.317    -6039.927        8.610    68.3
0.1065        -6031.229    -6039.886        8.657    68.7
0.1070        -6031.198    -6039.844        8.647    68.6
0.1075        -6031.130    -6039.802        8.673    68.8
0.1080        -6031.042    -6039.760        8.718    69.2
0.1085        -6030.994    -6039.716        8.721    69.2
0.1090        -6030.926    -6039.671        8.745    69.4
0.1095        -6030.902    -6039.625        8.723    69.2
0.1100        -6030.879    -6039.578        8.699    69.0
0.1105        -6030.833    -6039.530        8.697    69.0
0.1110        -6030.685    -6039.481        8.796    69.8
0.1115        -6030.638    -6039.432        8.794    69.8
0.1120        -6030.527    -6039.382        8.855    70.3
0.1125        -6030.482    -6039.332        8.851    70.2
0.1130        -6030.435    -6039.280        8.845    70.2
0.1135        -6030.307    -6039.227        8.920    70.8
0.1140        -6030.241    -6039.174        8.934    70.9
0.1145        -6030.166    -6039.122        8.957    71.1
0.1150        -6030.118    -6039.069        8.952    71.0
0.1155        -6030.083    -6039.016        8.933    70.9
0.1160        -6030.076    -6038.964        8.888    70.5
0.1165        -6030.056    -6038.911        8.855    70.3
0.1170        -6029.984    -6038.858        8.874    70.4
0.1175        -6029.917    -6038.802        8.885    70.5
0.1180        -6029.905    -6038.747        8.843    70.2
0.1185        -6029.846    -6038.693        8.847    70.2
0.1190        -6029.822    -6038.640        8.818    70.0
0.1195        -6029.827    -6038.587        8.761    69.5
0.1200        -6029.762    -6038.536        8.774    69.6
0.1205        -6029.684    -6038.486        8.802    69.8
0.1210        -6029.664    -6038.437        8.773    69.6
0.1215        -6029.631    -6038.388        8.757    69.5
0.1220        -6029.588    -6038.340        8.752    69.4
0.1225        -6029.541    -6038.292        8.751    69.4
0.1230        -6029.473    -6038.246        8.773    69.6
0.1235        -6029.447    -6038.200        8.754    69.5
0.1240        -6029.408    -6038.157        8.749    69.4
0.1245        -6029.367    -6038.116        8.749    69.4
0.1250        -6029.288    -6038.077        8.789    69.7
0.1255        -6029.227    -6038.040        8.813    69.9
0.1260        -6029.181    -6038.003        8.822    70.0
0.1265        -6029.166    -6037.969        8.803    69.8
0.1270        -6029.123    -6037.936        8.813    69.9
0.1275        -6029.028    -6037.904        8.876    70.4
0.1280        -6029.001    -6037.874        8.872    70.4
0.1285        -6028.948    -6037.844        8.896    70.6
0.1290        -6028.876    -6037.816        8.940    70.9
0.1295        -6028.832    -6037.790        8.958    71.1
0.1300        -6028.731    -6037.766        9.034    71.7
0.1305        -6028.692    -6037.745        9.053    71.8
0.1310        -6028.582    -6037.725        9.143    72.5
0.1315        -6028.535    -6037.707        9.172    72.8
0.1320        -6028.507    -6037.690        9.183    72.9
0.1325        -6028.499    -6037.674        9.175    72.8
0.1330        -6028.468    -6037.658        9.189    72.9
0.1335        -6028.397    -6037.643        9.246    73.4
0.1340        -6028.376    -6037.629        9.253    73.4
0.1345        -6028.343    -6037.616        9.272    73.6
0.1350        -6028.242    -6037.602        9.361    74.3
0.1355        -6028.165    -6037.589        9.425    74.8
0.1360        -6028.186    -6037.577        9.392    74.5
0.1365        -6028.083    -6037.565        9.482    75.2
0.1370        -6028.056    -6037.553        9.497    75.4
0.1375        -6027.989    -6037.540        9.551    75.8
0.1380        -6027.943    -6037.529        9.586    76.1
0.1385        -6027.844    -6037.517        9.673    76.8
0.1390        -6027.856    -6037.507        9.650    76.6
0.1395        -6027.806    -6037.497        9.691    76.9
0.1400        -6027.722    -6037.489        9.767    77.5
0.1405        -6027.669    -6037.480        9.811    77.8
0.1410        -6027.619    -6037.473        9.854    78.2
0.1415        -6027.552    -6037.466        9.914    78.7
0.1420        -6027.500    -6037.461        9.961    79.0
0.1425        -6027.459    -6037.456        9.996    79.3
0.1430        -6027.358    -6037.450       10.092    80.1
0.1435        -6027.280    -6037.445       10.164    80.7
0.1440        -6027.255    -6037.439       10.184    80.8
0.1445        -6027.215    -6037.432       10.216    81.1
0.1450        -6027.187    -6037.425       10.237    81.2
0.1455        -6027.208    -6037.417       10.209    81.0
0.1460        -6027.133    -6037.408       10.276    81.5
0.1465        -6027.074    -6037.399       10.326    81.9
0.1470        -6027.058    -6037.390       10.331    82.0
0.1475        -6026.974    -6037.379       10.404    82.6
0.1480        -6026.898    -6037.367       10.469    83.1
0.1485        -6026.827    -6037.354       10.527    83.5
0.1490        -6026.778    -6037.341       10.564    83.8
0.1495        -6026.740    -6037.327       10.587    84.0
0.1500        -6026.586    -6037.313       10.727    85.1
0.1505        -6026.536    -6037.300       10.763    85.4
0.1510        -6026.474    -6037.287       10.813    85.8
0.1515        -6026.394    -6037.272       10.878    86.3
0.1520        -6026.375    -6037.257       10.882    86.3
0.1525        -6026.285    -6037.242       10.957    86.9
0.1530        -6026.208    -6037.227       11.019    87.4
0.1535        -6026.172    -6037.214       11.041    87.6
0.1540        -6026.066    -6037.202       11.135    88.4
0.1545        -6026.041    -6037.190       11.150    88.5
0.1550        -6025.938    -6037.180       11.242    89.2
0.1555        -6025.868    -6037.169       11.302    89.7
0.1560        -6025.807    -6037.159       11.352    90.1
0.1565        -6025.742    -6037.148       11.407    90.5
0.1570        -6025.682    -6037.139       11.457    90.9
0.1575        -6025.556    -6037.129       11.574    91.8
0.1580        -6025.504    -6037.121       11.616    92.2
0.1585        -6025.437    -6037.113       11.676    92.6
0.1590        -6025.357    -6037.105       11.749    93.2
0.1595        -6025.324    -6037.098       11.774    93.4
0.1600        -6025.273    -6037.089       11.816    93.8
0.1605        -6025.251    -6037.080       11.829    93.9
0.1610        -6025.241    -6037.071       11.831    93.9
0.1615        -6025.190    -6037.060       11.870    94.2
0.1620        -6025.158    -6037.048       11.890    94.3
0.1625        -6025.104    -6037.035       11.931    94.7
0.1630        -6025.020    -6037.022       12.003    95.2
0.1635        -6024.981    -6037.010       12.029    95.4
0.1640        -6024.957    -6036.997       12.041    95.5
0.1645        -6024.967    -6036.984       12.017    95.4
0.1650        -6024.914    -6036.970       12.056    95.7
0.1655        -6024.826    -6036.954       12.128    96.2
0.1660        -6024.785    -6036.937       12.153    96.4
0.1665        -6024.702    -6036.920       12.218    96.9
0.1670        -6024.611    -6036.903       12.292    97.5
0.1675        -6024.516    -6036.884       12.368    98.1
0.1680        -6024.380    -6036.862       12.481    99.0
0.1685        -6024.323    -6036.839       12.516    99.3
0.1690        -6024.277    -6036.817       12.539    99.5
0.1695        -6024.259    -6036.792       12.533    99.4
0.1700        -6024.195    -6036.766       12.571    99.7
0.1705        -6024.085    -6036.738       12.653   100.4
0.1710        -6024.031    -6036.708       12.677   100.6
0.1715        -6023.937    -6036.675       12.738   101.1
0.1720        -6023.868    -6036.640       12.772   101.3
0.1725        -6023.834    -6036.602       12.768   101.3
0.1730        -6023.784    -6036.561       12.778   101.4
0.1735        -6023.685    -6036.519       12.834   101.8
0.1740        -6023.627    -6036.474       12.847   101.9
0.1745        -6023.574    -6036.427       12.853   102.0
0.1750        -6023.494    -6036.377       12.884   102.2
0.1755        -6023.442    -6036.326       12.884   102.2
0.1760        -6023.350    -6036.273       12.923   102.5
0.1765        -6023.265    -6036.218       12.952   102.8
0.1770        -6023.164    -6036.162       12.998   103.1
0.1775        -6023.078    -6036.105       13.026   103.4
0.1780        -6023.037    -6036.046       13.009   103.2
0.1785        -6023.049    -6035.987       12.938   102.7
0.1790        -6023.026    -6035.928       12.902   102.4
0.1795        -6022.994    -6035.869       12.875   102.2
0.1800        -6022.964    -6035.809       12.844   101.9
0.1805        -6022.881    -6035.748       12.868   102.1
0.1810        -6022.767    -6035.687       12.920   102.5
0.1815        -6022.730    -6035.625       12.895   102.3
0.1820        -6022.710    -6035.564       12.854   102.0
0.1825        -6022.665    -6035.505       12.840   101.9
0.1830        -6022.608    -6035.448       12.840   101.9
0.1835        -6022.553    -6035.392       12.838   101.9
0.1840        -6022.527    -6035.337       12.810   101.6
0.1845        -6022.477    -6035.282       12.805   101.6
0.1850        -6022.420    -6035.230       12.810   101.6
0.1855        -6022.355    -6035.178       12.823   101.7
0.1860        -6022.295    -6035.127       12.832   101.8
0.1865        -6022.206    -6035.077       12.871   102.1
0.1870        -6022.144    -6035.029       12.885   102.2
0.1875        -6022.068    -6034.982       12.915   102.5
0.1880        -6021.940    -6034.937       12.997   103.1
0.1885        -6021.878    -6034.894       13.016   103.3
0.1890        -6021.856    -6034.853       12.997   103.1
0.1895        -6021.854    -6034.814       12.960   102.8
0.1900        -6021.891    -6034.777       12.886   102.2
0.1905        -6021.850    -6034.742       12.892   102.3
0.1910        -6021.806    -6034.707       12.901   102.4
0.1915        -6021.828    -6034.674       12.847   101.9
0.1920        -6021.752    -6034.645       12.893   102.3
0.1925        -6021.685    -6034.619       12.934   102.6
0.1930        -6021.662    -6034.595       12.933   102.6
0.1935        -6021.619    -6034.571       12.953   102.8
0.1940        -6021.574    -6034.550       12.977   103.0
0.1945        -6021.527    -6034.531       13.004   103.2
0.1950        -6021.388    -6034.515       13.127   104.2
0.1955        -6021.389    -6034.500       13.111   104.0
0.1960        -6021.347    -6034.487       13.140   104.3
0.1965        -6021.286    -6034.476       13.190   104.7
0.1970        -6021.259    -6034.467       13.208   104.8
0.1975        -6021.168    -6034.460       13.292   105.5
0.1980        -6021.159    -6034.454       13.296   105.5
0.1985        -6021.126    -6034.449       13.323   105.7
0.1990        -6021.141    -6034.443       13.302   105.5
0.1995        -6021.080    -6034.438       13.358   106.0
0.2000        -6021.011    -6034.432       13.421   106.5
0.2005        -6020.882    -6034.426       13.544   107.5
0.2010        -6020.817    -6034.420       13.603   107.9
0.2015        -6020.702    -6034.414       13.712   108.8
0.2020        -6020.717    -6034.407       13.690   108.6
0.2025        -6020.687    -6034.400       13.713   108.8
0.2030        -6020.646    -6034.392       13.746   109.1
0.2035        -6020.623    -6034.385       13.761   109.2
0.2040        -6020.560    -6034.376       13.816   109.6
0.2045        -6020.440    -6034.367       13.927   110.5
0.2050        -6020.399    -6034.356       13.957   110.7
0.2055        -6020.385    -6034.344       13.959   110.8
0.2060        -6020.335    -6034.330       13.995   111.0
0.2065        -6020.319    -6034.314       13.995   111.0
0.2070        -6020.314    -6034.297       13.982   110.9
0.2075        -6020.295    -6034.278       13.983   110.9
0.2080        -6020.239    -6034.256       14.017   111.2
0.2085        -6020.193    -6034.233       14.040   111.4
0.2090        -6020.120    -6034.208       14.088   111.8
0.2095        -6020.092    -6034.181       14.089   111.8
0.2100        -6020.065    -6034.152       14.087   111.8
0.2105        -6020.023    -6034.121       14.098   111.9
0.2110        -6019.960    -6034.089       14.129   112.1
0.2115        -6019.882    -6034.055       14.173   112.5
0.2120        -6019.884    -6034.019       14.136   112.2
0.2125        -6019.890    -6033.983       14.093   111.8
0.2130        -6019.807    -6033.946       14.139   112.2
0.2135        -6019.781    -6033.908       14.128   112.1
0.2140        -6019.714    -6033.870       14.156   112.3
0.2145        -6019.678    -6033.832       14.154   112.3
0.2150        -6019.615    -6033.792       14.177   112.5
0.2155        -6019.578    -6033.753       14.175   112.5
0.2160        -6019.476    -6033.714       14.238   113.0
0.2165        -6019.475    -6033.674       14.199   112.7
0.2170        -6019.403    -6033.635       14.232   112.9
0.2175        -6019.339    -6033.596       14.257   113.1
0.2180        -6019.300    -6033.557       14.257   113.1
0.2185        -6019.168    -6033.521       14.353   113.9
0.2190        -6019.156    -6033.486       14.330   113.7
0.2195        -6019.103    -6033.453       14.349   113.9
0.2200        -6019.079    -6033.420       14.341   113.8
0.2205        -6019.086    -6033.387       14.302   113.5
0.2210        -6019.043    -6033.354       14.312   113.6
0.2215        -6019.041    -6033.322       14.281   113.3
0.2220        -6019.013    -6033.291       14.277   113.3
0.2225        -6018.924    -6033.259       14.335   113.7
0.2230        -6018.830    -6033.229       14.398   114.2
0.2235        -6018.764    -6033.199       14.435   114.5
0.2240        -6018.710    -6033.171       14.461   114.7
0.2245        -6018.654    -6033.142       14.489   115.0
0.2250        -6018.584    -6033.114       14.531   115.3
0.2255        -6018.480    -6033.088       14.607   115.9
0.2260        -6018.458    -6033.063       14.605   115.9
0.2265        -6018.383    -6033.040       14.657   116.3
0.2270        -6018.404    -6033.018       14.614   116.0
0.2275        -6018.297    -6032.996       14.699   116.6
0.2280        -6018.229    -6032.974       14.745   117.0
0.2285        -6018.124    -6032.955       14.831   117.7
0.2290        -6018.019    -6032.935       14.916   118.4
0.2295        -6018.010    -6032.917       14.907   118.3
0.2300        -6017.972    -6032.899       14.927   118.4
0.2305        -6017.922    -6032.882       14.959   118.7
0.2310        -6017.906    -6032.864       14.958   118.7
0.2315        -6017.880    -6032.848       14.968   118.8
0.2320        -6017.823    -6032.833       15.011   119.1
0.2325        -6017.776    -6032.820       15.044   119.4
0.2330        -6017.752    -6032.809       15.057   119.5
0.2335        -6017.652    -6032.798       15.146   120.2
0.2340        -6017.661    -6032.786       15.125   120.0
0.2345        -6017.603    -6032.773       15.170   120.4
0.2350        -6017.639    -6032.761       15.123   120.0
0.2355        -6017.523    -6032.750       15.227   120.8
0.2360        -6017.439    -6032.739       15.300   121.4
0.2365        -6017.452    -6032.727       15.275   121.2
0.2370        -6017.450    -6032.716       15.266   121.1
0.2375        -6017.387    -6032.705       15.318   121.5
0.2380        -6017.293    -6032.695       15.402   122.2
0.2385        -6017.252    -6032.683       15.431   122.4
0.2390        -6017.147    -6032.671       15.524   123.2
0.2395        -6017.108    -6032.659       15.551   123.4
0.2400        -6017.001    -6032.648       15.647   124.2
0.2405        -6016.989    -6032.636       15.647   124.2
0.2410        -6016.942    -6032.624       15.682   124.4
0.2415        -6016.928    -6032.610       15.682   124.4
0.2420        -6016.818    -6032.593       15.775   125.2
0.2425        -6016.818    -6032.577       15.759   125.0
0.2430        -6016.734    -6032.561       15.827   125.6
0.2435        -6016.615    -6032.545       15.930   126.4
0.2440        -6016.521    -6032.529       16.008   127.0
0.2445        -6016.545    -6032.513       15.968   126.7
0.2450        -6016.421    -6032.496       16.075   127.6
0.2455        -6016.387    -6032.479       16.092   127.7
0.2460        -6016.319    -6032.462       16.144   128.1
0.2465        -6016.336    -6032.445       16.109   127.8
0.2470        -6016.326    -6032.429       16.103   127.8
0.2475        -6016.272    -6032.411       16.139   128.1
0.2480        -6016.240    -6032.393       16.152   128.2
0.2485        -6016.176    -6032.372       16.197   128.5
0.2490        -6016.124    -6032.351       16.228   128.8
0.2495        -6016.115    -6032.331       16.216   128.7
0.2500        -6016.027    -6032.312       16.285   129.2
0.2505        -6016.019    -6032.293       16.275   129.1
0.2510        -6015.970    -6032.277       16.307   129.4
0.2515        -6015.878    -6032.260       16.382   130.0
0.2520        -6015.776    -6032.244       16.468   130.7
0.2525        -6015.718    -6032.230       16.512   131.0
0.2530        -6015.629    -6032.217       16.588   131.6
0.2535        -6015.620    -6032.205       16.585   131.6
0.2540        -6015.556    -6032.193       16.637   132.0
0.2545        -6015.557    -6032.182       16.626   131.9
0.2550        -6015.509    -6032.174       16.664   132.2
0.2555        -6015.439    -6032.166       16.727   132.7
0.2560        -6015.406    -6032.159       16.753   132.9
0.2565        -6015.383    -6032.154       16.770   133.1
0.2570        -6015.379    -6032.147       16.768   133.0
0.2575        -6015.410    -6032.141       16.731   132.8
0.2580        -6015.373    -6032.136       16.763   133.0
0.2585        -6015.404    -6032.131       16.727   132.7
0.2590        -6015.335    -6032.129       16.794   133.3
0.2595        -6015.267    -6032.128       16.861   133.8
0.2600        -6015.258    -6032.127       16.869   133.9
0.2605        -6015.243    -6032.124       16.881   133.9
0.2610        -6015.220    -6032.120       16.901   134.1
0.2615        -6015.143    -6032.116       16.973   134.7
0.2620        -6015.119    -6032.114       16.995   134.9
0.2625        -6015.129    -6032.112       16.983   134.8
0.2630        -6015.079    -6032.109       17.030   135.1
0.2635        -6015.045    -6032.106       17.061   135.4
0.2640        -6015.073    -6032.104       17.032   135.1
0.2645        -6015.048    -6032.103       17.056   135.3
0.2650        -6015.060    -6032.102       17.043   135.2
0.2655        -6015.066    -6032.101       17.036   135.2
0.2660        -6015.035    -6032.100       17.064   135.4
0.2665        -6014.925    -6032.099       17.173   136.3
0.2670        -6014.849    -6032.098       17.250   136.9
0.2675        -6014.839    -6032.100       17.261   137.0
0.2680        -6014.806    -6032.102       17.296   137.2
0.2685        -6014.799    -6032.103       17.304   137.3
0.2690        -6014.781    -6032.104       17.323   137.5
0.2695        -6014.744    -6032.102       17.358   137.7
0.2700        -6014.726    -6032.100       17.373   137.9
0.2705        -6014.621    -6032.097       17.476   138.7
0.2710        -6014.556    -6032.093       17.538   139.2
0.2715        -6014.582    -6032.089       17.507   138.9
0.2720        -6014.491    -6032.084       17.593   139.6
0.2725        -6014.520    -6032.081       17.560   139.3
0.2730        -6014.542    -6032.075       17.534   139.1
0.2735        -6014.622    -6032.068       17.446   138.4
0.2740        -6014.565    -6032.059       17.493   138.8
0.2745        -6014.535    -6032.049       17.514   139.0
0.2750        -6014.526    -6032.036       17.510   138.9
0.2755        -6014.521    -6032.020       17.499   138.8
0.2760        -6014.479    -6032.002       17.523   139.0
0.2765        -6014.368    -6031.983       17.614   139.8
0.2770        -6014.267    -6031.960       17.693   140.4
0.2775        -6014.224    -6031.936       17.712   140.5
0.2780        -6014.153    -6031.909       17.756   140.9
0.2785        -6014.093    -6031.877       17.784   141.1
