Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.5045        -6032.305    -6040.929        8.624    68.4
0.5050        -6032.304    -6040.921        8.617    68.4
0.5055        -6032.305    -6040.914        8.609    68.3
0.5060        -6032.299    -6040.905        8.606    68.3
0.5065        -6032.286    -6040.897        8.611    68.3
0.5070        -6032.283    -6040.888        8.605    68.3
0.5075        -6032.240    -6040.880        8.640    68.6
0.5080        -6032.244    -6040.872        8.628    68.5
0.5085        -6032.223    -6040.865        8.642    68.6
0.5090        -6032.244    -6040.858        8.614    68.3
0.5095        -6032.217    -6040.850        8.633    68.5
0.5100        -6032.221    -6040.843        8.622    68.4
0.5105        -6032.213    -6040.835        8.622    68.4
0.5110        -6032.195    -6040.827        8.632    68.5
0.5115        -6032.183    -6040.820        8.636    68.5
0.5120        -6032.181    -6040.813        8.632    68.5
0.5125        -6032.186    -6040.806        8.620    68.4
0.5130        -6032.182    -6040.798        8.616    68.4
0.5135        -6032.165    -6040.790        8.625    68.4
0.5140        -6032.163    -6040.781        8.619    68.4
0.5145        -6032.160    -6040.773        8.613    68.3
0.5150        -6032.133    -6040.764        8.631    68.5
0.5155        -6032.114    -6040.756        8.642    68.6
0.5160        -6032.087    -6040.747        8.660    68.7
0.5165        -6032.078    -6040.739        8.661    68.7
0.5170        -6032.063    -6040.730        8.667    68.8
0.5175        -6032.076    -6040.721        8.645    68.6
0.5180        -6032.074    -6040.712        8.638    68.5
0.5185        -6032.065    -6040.703        8.639    68.5
0.5190        -6032.044    -6040.694        8.650    68.6
0.5195        -6032.021    -6040.685        8.664    68.7
0.5200        -6032.030    -6040.677        8.646    68.6
0.5205        -6032.034    -6040.667        8.633    68.5
0.5210        -6032.024    -6040.658        8.634    68.5
0.5215        -6031.997    -6040.648        8.652    68.6
0.5220        -6031.932    -6040.639        8.708    69.1
0.5225        -6031.935    -6040.631        8.695    69.0
0.5230        -6031.903    -6040.622        8.719    69.2
0.5235        -6031.920    -6040.613        8.693    69.0
0.5240        -6031.911    -6040.604        8.694    69.0
0.5245        -6031.889    -6040.596        8.707    69.1
0.5250        -6031.874    -6040.587        8.713    69.1
0.5255        -6031.848    -6040.579        8.731    69.3
0.5260        -6031.812    -6040.571        8.758    69.5
0.5265        -6031.789    -6040.563        8.774    69.6
0.5270        -6031.760    -6040.556        8.796    69.8
0.5275        -6031.740    -6040.549        8.809    69.9
0.5280        -6031.724    -6040.543        8.819    70.0
0.5285        -6031.715    -6040.538        8.822    70.0
0.5290        -6031.703    -6040.534        8.831    70.1
0.5295        -6031.670    -6040.530        8.859    70.3
0.5300        -6031.643    -6040.526        8.883    70.5
0.5305        -6031.617    -6040.524        8.907    70.7
0.5310        -6031.607    -6040.523        8.916    70.7
0.5315        -6031.608    -6040.523        8.914    70.7
0.5320        -6031.633    -6040.524        8.890    70.5
0.5325        -6031.645    -6040.525        8.881    70.5
0.5330        -6031.624    -6040.528        8.904    70.6
0.5335        -6031.574    -6040.532        8.958    71.1
0.5340        -6031.541    -6040.537        8.996    71.4
0.5345        -6031.527    -6040.543        9.015    71.5
0.5350        -6031.545    -6040.549        9.005    71.4
0.5355        -6031.504    -6040.557        9.052    71.8
0.5360        -6031.455    -6040.565        9.110    72.3
0.5365        -6031.450    -6040.575        9.124    72.4
0.5370        -6031.437    -6040.585        9.149    72.6
0.5375        -6031.404    -6040.597        9.193    72.9
0.5380        -6031.388    -6040.610        9.222    73.2
0.5385        -6031.353    -6040.623        9.270    73.6
0.5390        -6031.342    -6040.637        9.295    73.8
0.5395        -6031.340    -6040.651        9.312    73.9
0.5400        -6031.371    -6040.667        9.296    73.8
0.5405        -6031.346    -6040.683        9.337    74.1
0.5410        -6031.339    -6040.701        9.361    74.3
0.5415        -6031.314    -6040.719        9.405    74.6
0.5420        -6031.312    -6040.738        9.426    74.8
0.5425        -6031.310    -6040.756        9.446    75.0
0.5430        -6031.295    -6040.775        9.481    75.2
0.5435        -6031.267    -6040.794        9.528    75.6
0.5440        -6031.262    -6040.814        9.551    75.8
0.5445        -6031.274    -6040.833        9.559    75.8
0.5450        -6031.263    -6040.852        9.589    76.1
0.5455        -6031.225    -6040.870        9.645    76.5
0.5460        -6031.190    -6040.888        9.699    77.0
0.5465        -6031.187    -6040.905        9.719    77.1
0.5470        -6031.173    -6040.921        9.748    77.3
0.5475        -6031.153    -6040.935        9.783    77.6
0.5480        -6031.181    -6040.949        9.768    77.5
0.5485        -6031.165    -6040.961        9.796    77.7
0.5490        -6031.161    -6040.972        9.811    77.9
0.5495        -6031.143    -6040.981        9.838    78.1
0.5500        -6031.131    -6040.989        9.859    78.2
0.5505        -6031.117    -6040.995        9.879    78.4
0.5510        -6031.101    -6041.000        9.899    78.5
0.5515        -6031.090    -6041.003        9.913    78.7
0.5520        -6031.085    -6041.005        9.920    78.7
0.5525        -6031.074    -6041.005        9.931    78.8
0.5530        -6031.084    -6041.004        9.920    78.7
0.5535        -6031.048    -6041.001        9.953    79.0
0.5540        -6031.055    -6040.997        9.943    78.9
0.5545        -6031.044    -6040.992        9.948    78.9
0.5550        -6031.038    -6040.986        9.948    78.9
0.5555        -6030.999    -6040.979        9.979    79.2
0.5560        -6030.984    -6040.970        9.986    79.2
0.5565        -6030.978    -6040.961        9.983    79.2
0.5570        -6030.967    -6040.951        9.984    79.2
0.5575        -6030.950    -6040.941        9.990    79.3
0.5580        -6030.930    -6040.930       10.000    79.3
0.5585        -6030.919    -6040.918        9.999    79.3
0.5590        -6030.898    -6040.906       10.009    79.4
0.5595        -6030.906    -6040.894        9.988    79.3
0.5600        -6030.904    -6040.882        9.977    79.2
0.5605        -6030.860    -6040.868       10.009    79.4
0.5610        -6030.841    -6040.854       10.014    79.5
0.5615        -6030.819    -6040.840       10.021    79.5
0.5620        -6030.782    -6040.826       10.044    79.7
0.5625        -6030.772    -6040.810       10.039    79.7
0.5630        -6030.776    -6040.795       10.019    79.5
0.5635        -6030.765    -6040.780       10.015    79.5
0.5640        -6030.772    -6040.764        9.992    79.3
0.5645        -6030.741    -6040.749       10.008    79.4
0.5650        -6030.740    -6040.734        9.994    79.3
0.5655        -6030.721    -6040.719        9.997    79.3
0.5660        -6030.674    -6040.704       10.029    79.6
0.5665        -6030.675    -6040.689       10.014    79.5
0.5670        -6030.651    -6040.675       10.024    79.5
0.5675        -6030.647    -6040.661       10.014    79.5
0.5680        -6030.625    -6040.647       10.023    79.5
0.5685        -6030.615    -6040.634       10.019    79.5
0.5690        -6030.606    -6040.620       10.014    79.5
0.5695        -6030.565    -6040.606       10.041    79.7
0.5700        -6030.559    -6040.593       10.034    79.6
0.5705        -6030.553    -6040.580       10.027    79.6
0.5710        -6030.555    -6040.568       10.013    79.5
0.5715        -6030.561    -6040.557        9.996    79.3
0.5720        -6030.522    -6040.546       10.023    79.5
0.5725        -6030.531    -6040.536       10.005    79.4
0.5730        -6030.513    -6040.527       10.014    79.5
0.5735        -6030.497    -6040.518       10.022    79.5
0.5740        -6030.494    -6040.511       10.017    79.5
0.5745        -6030.442    -6040.503       10.062    79.8
0.5750        -6030.424    -6040.497       10.073    79.9
0.5755        -6030.384    -6040.491       10.107    80.2
0.5760        -6030.389    -6040.485       10.096    80.1
0.5765        -6030.358    -6040.480       10.122    80.3
0.5770        -6030.355    -6040.476       10.121    80.3
0.5775        -6030.333    -6040.472       10.140    80.5
0.5780        -6030.334    -6040.469       10.135    80.4
0.5785        -6030.305    -6040.466       10.161    80.6
0.5790        -6030.284    -6040.463       10.179    80.8
0.5795        -6030.248    -6040.461       10.213    81.0
0.5800        -6030.216    -6040.458       10.242    81.3
0.5805        -6030.183    -6040.457       10.274    81.5
0.5810        -6030.137    -6040.456       10.319    81.9
0.5815        -6030.146    -6040.455       10.309    81.8
0.5820        -6030.151    -6040.454       10.303    81.8
0.5825        -6030.185    -6040.453       10.268    81.5
0.5830        -6030.149    -6040.452       10.303    81.8
0.5835        -6030.160    -6040.450       10.290    81.6
0.5840        -6030.158    -6040.448       10.290    81.6
0.5845        -6030.141    -6040.447       10.305    81.8
0.5850        -6030.129    -6040.445       10.316    81.9
0.5855        -6030.102    -6040.444       10.341    82.1
0.5860        -6030.063    -6040.442       10.379    82.4
0.5865        -6030.032    -6040.441       10.408    82.6
0.5870        -6030.021    -6040.439       10.418    82.7
0.5875        -6029.992    -6040.437       10.444    82.9
0.5880        -6029.981    -6040.435       10.453    82.9
0.5885        -6029.949    -6040.433       10.484    83.2
0.5890        -6029.945    -6040.432       10.487    83.2
0.5895        -6029.928    -6040.431       10.503    83.3
0.5900        -6029.941    -6040.430       10.489    83.2
0.5905        -6029.958    -6040.429       10.471    83.1
0.5910        -6029.928    -6040.429       10.501    83.3
0.5915        -6029.912    -6040.428       10.515    83.4
0.5920        -6029.913    -6040.426       10.514    83.4
0.5925        -6029.884    -6040.425       10.541    83.6
0.5930        -6029.874    -6040.423       10.549    83.7
0.5935        -6029.834    -6040.422       10.588    84.0
0.5940        -6029.824    -6040.420       10.596    84.1
0.5945        -6029.819    -6040.418       10.599    84.1
0.5950        -6029.795    -6040.415       10.620    84.3
0.5955        -6029.782    -6040.413       10.631    84.4
0.5960        -6029.777    -6040.411       10.634    84.4
0.5965        -6029.792    -6040.409       10.616    84.2
0.5970        -6029.781    -6040.406       10.625    84.3
0.5975        -6029.789    -6040.403       10.614    84.2
0.5980        -6029.786    -6040.399       10.614    84.2
0.5985        -6029.757    -6040.396       10.638    84.4
0.5990        -6029.732    -6040.392       10.659    84.6
0.5995        -6029.710    -6040.387       10.678    84.7
0.6000        -6029.693    -6040.383       10.689    84.8
0.6005        -6029.695    -6040.378       10.683    84.8
0.6010        -6029.677    -6040.373       10.697    84.9
0.6015        -6029.682    -6040.368       10.686    84.8
0.6020        -6029.663    -6040.362       10.699    84.9
0.6025        -6029.627    -6040.356       10.729    85.1
0.6030        -6029.617    -6040.350       10.733    85.2
0.6035        -6029.611    -6040.344       10.733    85.2
0.6040        -6029.592    -6040.338       10.746    85.3
0.6045        -6029.570    -6040.331       10.761    85.4
0.6050        -6029.554    -6040.324       10.770    85.5
0.6055        -6029.534    -6040.316       10.783    85.6
0.6060        -6029.523    -6040.308       10.786    85.6
0.6065        -6029.497    -6040.299       10.802    85.7
0.6070        -6029.499    -6040.290       10.791    85.6
0.6075        -6029.468    -6040.281       10.814    85.8
0.6080        -6029.460    -6040.272       10.812    85.8
0.6085        -6029.417    -6040.263       10.846    86.1
0.6090        -6029.397    -6040.254       10.857    86.1
0.6095        -6029.379    -6040.246       10.867    86.2
0.6100        -6029.365    -6040.237       10.872    86.3
0.6105        -6029.355    -6040.228       10.873    86.3
0.6110        -6029.319    -6040.219       10.899    86.5
0.6115        -6029.321    -6040.210       10.889    86.4
0.6120        -6029.293    -6040.201       10.908    86.6
0.6125        -6029.271    -6040.192       10.922    86.7
0.6130        -6029.242    -6040.184       10.943    86.8
0.6135        -6029.227    -6040.176       10.949    86.9
0.6140        -6029.207    -6040.169       10.963    87.0
0.6145        -6029.183    -6040.162       10.979    87.1
0.6150        -6029.153    -6040.155       11.002    87.3
0.6155        -6029.131    -6040.149       11.018    87.4
0.6160        -6029.107    -6040.143       11.036    87.6
0.6165        -6029.093    -6040.137       11.044    87.6
0.6170        -6029.098    -6040.131       11.033    87.5
0.6175        -6029.066    -6040.124       11.058    87.7
0.6180        -6029.031    -6040.117       11.086    88.0
0.6185        -6029.000    -6040.109       11.109    88.1
0.6190        -6028.997    -6040.102       11.105    88.1
0.6195        -6028.999    -6040.094       11.095    88.0
0.6200        -6028.984    -6040.086       11.101    88.1
0.6205        -6028.983    -6040.076       11.094    88.0
0.6210        -6028.954    -6040.066       11.113    88.2
0.6215        -6028.901    -6040.056       11.155    88.5
0.6220        -6028.893    -6040.045       11.152    88.5
0.6225        -6028.883    -6040.034       11.151    88.5
0.6230        -6028.875    -6040.022       11.146    88.4
0.6235        -6028.858    -6040.009       11.151    88.5
0.6240        -6028.855    -6039.995       11.140    88.4
0.6245        -6028.831    -6039.980       11.149    88.5
0.6250        -6028.834    -6039.964       11.130    88.3
0.6255        -6028.836    -6039.948       11.112    88.2
0.6260        -6028.812    -6039.931       11.119    88.2
0.6265        -6028.817    -6039.914       11.097    88.0
0.6270        -6028.797    -6039.897       11.100    88.1
0.6275        -6028.783    -6039.879       11.096    88.0
0.6280        -6028.787    -6039.861       11.074    87.9
0.6285        -6028.768    -6039.843       11.075    87.9
0.6290        -6028.759    -6039.823       11.064    87.8
0.6295        -6028.758    -6039.802       11.044    87.6
0.6300        -6028.749    -6039.782       11.033    87.5
0.6305        -6028.770    -6039.761       10.991    87.2
0.6310        -6028.754    -6039.740       10.985    87.2
0.6315        -6028.719    -6039.718       10.999    87.3
0.6320        -6028.699    -6039.695       10.996    87.3
0.6325        -6028.678    -6039.672       10.994    87.2
0.6330        -6028.644    -6039.648       11.005    87.3
0.6335        -6028.624    -6039.625       11.001    87.3
0.6340        -6028.628    -6039.602       10.974    87.1
0.6345        -6028.657    -6039.578       10.922    86.7
0.6350        -6028.649    -6039.554       10.905    86.5
0.6355        -6028.667    -6039.529       10.863    86.2
0.6360        -6028.669    -6039.505       10.836    86.0
0.6365        -6028.691    -6039.480       10.790    85.6
0.6370        -6028.701    -6039.456       10.755    85.3
0.6375        -6028.691    -6039.431       10.741    85.2
0.6380        -6028.684    -6039.407       10.723    85.1
0.6385        -6028.697    -6039.383       10.686    84.8
0.6390        -6028.673    -6039.359       10.685    84.8
0.6395        -6028.678    -6039.335       10.657    84.6
0.6400        -6028.669    -6039.311       10.642    84.4
0.6405        -6028.673    -6039.289       10.616    84.2
0.6410        -6028.660    -6039.267       10.607    84.2
0.6415        -6028.630    -6039.245       10.615    84.2
0.6420        -6028.613    -6039.223       10.611    84.2
0.6425        -6028.600    -6039.202       10.602    84.1
0.6430        -6028.600    -6039.181       10.581    84.0
0.6435        -6028.580    -6039.161       10.581    84.0
0.6440        -6028.557    -6039.140       10.584    84.0
0.6445        -6028.558    -6039.121       10.563    83.8
0.6450        -6028.591    -6039.103       10.512    83.4
0.6455        -6028.568    -6039.084       10.517    83.4
0.6460        -6028.574    -6039.066       10.492    83.3
0.6465        -6028.544    -6039.050       10.505    83.4
0.6470        -6028.548    -6039.033       10.486    83.2
0.6475        -6028.531    -6039.018       10.487    83.2
0.6480        -6028.507    -6039.004       10.496    83.3
0.6485        -6028.509    -6038.990       10.480    83.2
0.6490        -6028.486    -6038.977       10.490    83.2
0.6495        -6028.488    -6038.963       10.476    83.1
0.6500        -6028.434    -6038.950       10.516    83.4
0.6505        -6028.432    -6038.937       10.505    83.4
0.6510        -6028.380    -6038.923       10.543    83.7
0.6515        -6028.362    -6038.911       10.549    83.7
0.6520        -6028.342    -6038.899       10.557    83.8
0.6525        -6028.325    -6038.887       10.561    83.8
0.6530        -6028.319    -6038.875       10.556    83.8
0.6535        -6028.334    -6038.864       10.530    83.6
0.6540        -6028.320    -6038.854       10.534    83.6
0.6545        -6028.322    -6038.845       10.523    83.5
0.6550        -6028.275    -6038.837       10.562    83.8
0.6555        -6028.237    -6038.830       10.593    84.0
0.6560        -6028.209    -6038.823       10.614    84.2
0.6565        -6028.231    -6038.817       10.586    84.0
0.6570        -6028.256    -6038.812       10.555    83.8
0.6575        -6028.230    -6038.807       10.577    83.9
0.6580        -6028.225    -6038.803       10.577    83.9
0.6585        -6028.216    -6038.799       10.584    84.0
0.6590        -6028.194    -6038.797       10.602    84.1
0.6595        -6028.175    -6038.794       10.619    84.3
0.6600        -6028.169    -6038.793       10.623    84.3
0.6605        -6028.122    -6038.791       10.669    84.7
0.6610        -6028.126    -6038.790       10.664    84.6
0.6615        -6028.115    -6038.789       10.674    84.7
0.6620        -6028.124    -6038.789       10.664    84.6
0.6625        -6028.110    -6038.789       10.679    84.7
0.6630        -6028.096    -6038.790       10.693    84.8
0.6635        -6028.085    -6038.791       10.706    84.9
0.6640        -6028.079    -6038.793       10.714    85.0
0.6645        -6028.053    -6038.795       10.742    85.2
0.6650        -6028.059    -6038.798       10.739    85.2
0.6655        -6028.011    -6038.801       10.790    85.6
0.6660        -6028.000    -6038.804       10.804    85.7
0.6665        -6027.959    -6038.808       10.849    86.1
0.6670        -6027.922    -6038.814       10.892    86.4
0.6675        -6027.904    -6038.820       10.916    86.6
0.6680        -6027.896    -6038.826       10.930    86.7
0.6685        -6027.886    -6038.832       10.946    86.9
0.6690        -6027.889    -6038.838       10.949    86.9
0.6695        -6027.868    -6038.844       10.976    87.1
0.6700        -6027.873    -6038.849       10.977    87.1
0.6705        -6027.855    -6038.855       10.999    87.3
0.6710        -6027.839    -6038.860       11.021    87.5
0.6715        -6027.810    -6038.865       11.056    87.7
0.6720        -6027.816    -6038.870       11.054    87.7
0.6725        -6027.821    -6038.875       11.054    87.7
0.6730        -6027.810    -6038.880       11.070    87.8
0.6735        -6027.763    -6038.885       11.122    88.2
0.6740        -6027.768    -6038.890       11.122    88.3
0.6745        -6027.775    -6038.894       11.120    88.2
0.6750        -6027.757    -6038.900       11.142    88.4
0.6755        -6027.764    -6038.905       11.140    88.4
0.6760        -6027.744    -6038.910       11.167    88.6
0.6765        -6027.731    -6038.917       11.186    88.8
0.6770        -6027.713    -6038.923       11.210    88.9
0.6775        -6027.674    -6038.929       11.255    89.3
0.6780        -6027.700    -6038.935       11.235    89.1
0.6785        -6027.693    -6038.941       11.249    89.3
0.6790        -6027.695    -6038.947       11.253    89.3
0.6795        -6027.679    -6038.954       11.275    89.5
0.6800        -6027.662    -6038.960       11.298    89.6
0.6805        -6027.626    -6038.965       11.340    90.0
0.6810        -6027.602    -6038.971       11.369    90.2
0.6815        -6027.584    -6038.976       11.393    90.4
0.6820        -6027.572    -6038.981       11.409    90.5
0.6825        -6027.554    -6038.986       11.432    90.7
0.6830        -6027.521    -6038.991       11.471    91.0
0.6835        -6027.510    -6038.996       11.486    91.1
0.6840        -6027.477    -6039.000       11.523    91.4
0.6845        -6027.475    -6039.004       11.529    91.5
0.6850        -6027.431    -6039.007       11.576    91.8
0.6855        -6027.451    -6039.010       11.559    91.7
0.6860        -6027.441    -6039.013       11.572    91.8
0.6865        -6027.431    -6039.016       11.585    91.9
0.6870        -6027.432    -6039.018       11.587    91.9
0.6875        -6027.420    -6039.021       11.601    92.0
0.6880        -6027.411    -6039.024       11.613    92.1
0.6885        -6027.358    -6039.027       11.669    92.6
0.6890        -6027.350    -6039.030       11.679    92.7
0.6895        -6027.327    -6039.031       11.704    92.9
0.6900        -6027.309    -6039.033       11.724    93.0
0.6905        -6027.278    -6039.033       11.755    93.3
0.6910        -6027.231    -6039.033       11.802    93.6
0.6915        -6027.244    -6039.031       11.788    93.5
0.6920        -6027.239    -6039.030       11.791    93.6
0.6925        -6027.213    -6039.028       11.815    93.7
0.6930        -6027.184    -6039.025       11.841    94.0
0.6935        -6027.163    -6039.023       11.859    94.1
0.6940        -6027.153    -6039.020       11.867    94.2
0.6945        -6027.137    -6039.017       11.880    94.3
0.6950        -6027.134    -6039.013       11.878    94.3
0.6955        -6027.147    -6039.007       11.860    94.1
0.6960        -6027.158    -6039.002       11.844    94.0
0.6965        -6027.137    -6038.996       11.858    94.1
0.6970        -6027.139    -6038.990       11.851    94.0
0.6975        -6027.149    -6038.983       11.833    93.9
0.6980        -6027.139    -6038.975       11.836    93.9
0.6985        -6027.111    -6038.966       11.855    94.1
0.6990        -6027.097    -6038.956       11.859    94.1
0.6995        -6027.092    -6038.945       11.853    94.0
0.7000        -6027.108    -6038.934       11.826    93.8
0.7005        -6027.098    -6038.922       11.824    93.8
0.7010        -6027.116    -6038.909       11.792    93.6
0.7015        -6027.070    -6038.895       11.825    93.8
0.7020        -6027.048    -6038.882       11.833    93.9
0.7025        -6027.062    -6038.868       11.806    93.7
0.7030        -6027.040    -6038.852       11.812    93.7
0.7035        -6027.048    -6038.837       11.789    93.5
0.7040        -6027.037    -6038.821       11.784    93.5
0.7045        -6027.029    -6038.805       11.776    93.4
0.7050        -6027.008    -6038.788       11.780    93.5
0.7055        -6026.993    -6038.772       11.779    93.5
0.7060        -6026.979    -6038.755       11.775    93.4
0.7065        -6026.973    -6038.737       11.764    93.3
0.7070        -6026.972    -6038.720       11.748    93.2
0.7075        -6026.987    -6038.702       11.716    93.0
0.7080        -6026.992    -6038.685       11.693    92.8
0.7085        -6026.983    -6038.668       11.685    92.7
0.7090        -6026.966    -6038.651       11.685    92.7
0.7095        -6026.955    -6038.634       11.679    92.7
0.7100        -6026.940    -6038.616       11.677    92.7
0.7105        -6026.905    -6038.600       11.695    92.8
0.7110        -6026.882    -6038.583       11.700    92.8
0.7115        -6026.864    -6038.566       11.702    92.9
0.7120        -6026.855    -6038.550       11.695    92.8
0.7125        -6026.849    -6038.535       11.685    92.7
0.7130        -6026.848    -6038.521       11.672    92.6
0.7135        -6026.800    -6038.507       11.707    92.9
0.7140        -6026.802    -6038.494       11.693    92.8
0.7145        -6026.792    -6038.483       11.691    92.8
0.7150        -6026.759    -6038.472       11.714    92.9
0.7155        -6026.741    -6038.462       11.721    93.0
0.7160        -6026.727    -6038.454       11.727    93.1
0.7165        -6026.692    -6038.447       11.754    93.3
0.7170        -6026.648    -6038.441       11.793    93.6
0.7175        -6026.630    -6038.436       11.806    93.7
0.7180        -6026.606    -6038.431       11.826    93.8
0.7185        -6026.581    -6038.428       11.846    94.0
0.7190        -6026.589    -6038.425       11.836    93.9
0.7195        -6026.563    -6038.423       11.860    94.1
0.7200        -6026.555    -6038.421       11.866    94.2
0.7205        -6026.547    -6038.419       11.872    94.2
0.7210        -6026.538    -6038.417       11.879    94.3
0.7215        -6026.546    -6038.417       11.871    94.2
0.7220        -6026.533    -6038.416       11.883    94.3
0.7225        -6026.531    -6038.416       11.885    94.3
0.7230        -6026.528    -6038.416       11.888    94.3
0.7235        -6026.517    -6038.416       11.899    94.4
0.7240        -6026.533    -6038.416       11.883    94.3
0.7245        -6026.506    -6038.416       11.910    94.5
0.7250        -6026.485    -6038.416       11.931    94.7
0.7255        -6026.466    -6038.415       11.950    94.8
0.7260        -6026.451    -6038.415       11.963    94.9
0.7265        -6026.455    -6038.414       11.959    94.9
0.7270        -6026.444    -6038.412       11.968    95.0
0.7275        -6026.419    -6038.410       11.991    95.1
0.7280        -6026.403    -6038.407       12.005    95.3
0.7285        -6026.388    -6038.404       12.016    95.3
0.7290        -6026.353    -6038.399       12.046    95.6
0.7295        -6026.348    -6038.394       12.046    95.6
0.7300        -6026.309    -6038.389       12.080    95.9
0.7305        -6026.289    -6038.382       12.093    96.0
0.7310        -6026.303    -6038.374       12.071    95.8
0.7315        -6026.304    -6038.365       12.061    95.7
0.7320        -6026.293    -6038.355       12.062    95.7
0.7325        -6026.274    -6038.345       12.070    95.8
0.7330        -6026.234    -6038.334       12.100    96.0
0.7335        -6026.213    -6038.324       12.111    96.1
0.7340        -6026.172    -6038.313       12.141    96.3
0.7345        -6026.167    -6038.301       12.135    96.3
0.7350        -6026.152    -6038.289       12.137    96.3
0.7355        -6026.150    -6038.275       12.125    96.2
0.7360        -6026.138    -6038.261       12.122    96.2
0.7365        -6026.132    -6038.245       12.113    96.1
0.7370        -6026.133    -6038.228       12.095    96.0
0.7375        -6026.130    -6038.211       12.081    95.9
0.7380        -6026.141    -6038.193       12.052    95.6
0.7385        -6026.091    -6038.175       12.084    95.9
0.7390        -6026.084    -6038.157       12.074    95.8
0.7395        -6026.092    -6038.139       12.048    95.6
0.7400        -6026.046    -6038.120       12.074    95.8
0.7405        -6026.035    -6038.101       12.066    95.7
0.7410        -6026.021    -6038.082       12.061    95.7
0.7415        -6026.030    -6038.062       12.033    95.5
0.7420        -6026.013    -6038.043       12.031    95.5
0.7425        -6025.981    -6038.025       12.043    95.6
0.7430        -6025.961    -6038.006       12.046    95.6
0.7435        -6025.944    -6037.988       12.045    95.6
0.7440        -6025.894    -6037.970       12.076    95.8
0.7445        -6025.861    -6037.952       12.091    95.9
0.7450        -6025.893    -6037.934       12.041    95.5
0.7455        -6025.874    -6037.917       12.044    95.6
0.7460        -6025.871    -6037.901       12.029    95.4
0.7465        -6025.831    -6037.885       12.054    95.6
0.7470        -6025.824    -6037.870       12.046    95.6
0.7475        -6025.821    -6037.856       12.035    95.5
0.7480        -6025.823    -6037.844       12.021    95.4
0.7485        -6025.827    -6037.833       12.006    95.3
0.7490        -6025.829    -6037.824       11.995    95.2
0.7495        -6025.824    -6037.817       11.993    95.2
0.7500        -6025.786    -6037.811       12.025    95.4
0.7505        -6025.790    -6037.806       12.016    95.3
0.7510        -6025.762    -6037.802       12.040    95.5
0.7515        -6025.763    -6037.799       12.037    95.5
0.7520        -6025.762    -6037.798       12.037    95.5
0.7525        -6025.745    -6037.799       12.054    95.6
0.7530        -6025.742    -6037.800       12.058    95.7
0.7535        -6025.737    -6037.803       12.066    95.7
0.7540        -6025.730    -6037.806       12.076    95.8
0.7545        -6025.706    -6037.811       12.104    96.0
0.7550        -6025.706    -6037.818       12.112    96.1
0.7555        -6025.686    -6037.826       12.140    96.3
0.7560        -6025.643    -6037.836       12.194    96.8
0.7565        -6025.667    -6037.847       12.180    96.6
0.7570        -6025.656    -6037.860       12.204    96.8
0.7575        -6025.674    -6037.873       12.199    96.8
0.7580        -6025.657    -6037.886       12.229    97.0
0.7585        -6025.686    -6037.900       12.214    96.9
0.7590        -6025.671    -6037.915       12.245    97.2
0.7595        -6025.696    -6037.931       12.235    97.1
0.7600        -6025.667    -6037.946       12.279    97.4
0.7605        -6025.696    -6037.961       12.266    97.3
0.7610        -6025.680    -6037.976       12.297    97.6
0.7615        -6025.649    -6037.991       12.342    97.9
0.7620        -6025.633    -6038.006       12.373    98.2
0.7625        -6025.646    -6038.019       12.374    98.2
0.7630        -6025.602    -6038.033       12.431    98.6
0.7635        -6025.620    -6038.045       12.425    98.6
0.7640        -6025.636    -6038.056       12.420    98.5
0.7645        -6025.637    -6038.065       12.428    98.6
0.7650        -6025.603    -6038.073       12.471    99.0
0.7655        -6025.590    -6038.080       12.489    99.1
0.7660        -6025.576    -6038.084       12.509    99.3
0.7665        -6025.555    -6038.088       12.533    99.4
0.7670        -6025.541    -6038.090       12.549    99.6
0.7675        -6025.538    -6038.090       12.552    99.6
0.7680        -6025.524    -6038.090       12.566    99.7
0.7685        -6025.516    -6038.088       12.572    99.8
0.7690        -6025.499    -6038.085       12.586    99.9
0.7695        -6025.472    -6038.080       12.608   100.0
0.7700        -6025.463    -6038.074       12.611   100.1
0.7705        -6025.420    -6038.067       12.647   100.4
0.7710        -6025.405    -6038.058       12.653   100.4
0.7715        -6025.405    -6038.048       12.643   100.3
0.7720        -6025.394    -6038.037       12.642   100.3
0.7725        -6025.360    -6038.024       12.664   100.5
0.7730        -6025.357    -6038.010       12.653   100.4
0.7735        -6025.333    -6037.995       12.662   100.5
0.7740        -6025.319    -6037.979       12.660   100.5
0.7745        -6025.321    -6037.964       12.643   100.3
0.7750        -6025.310    -6037.947       12.637   100.3
0.7755        -6025.275    -6037.930       12.655   100.4
0.7760        -6025.262    -6037.912       12.650   100.4
0.7765        -6025.257    -6037.893       12.636   100.3
0.7770        -6025.263    -6037.873       12.610   100.1
0.7775        -6025.227    -6037.853       12.626   100.2
0.7780        -6025.194    -6037.830       12.636   100.3
0.7785        -6025.159    -6037.807       12.648   100.4
0.7790        -6025.147    -6037.784       12.637   100.3
0.7795        -6025.153    -6037.761       12.608   100.0
0.7800        -6025.142    -6037.737       12.595    99.9
0.7805        -6025.131    -6037.713       12.582    99.8
0.7810        -6025.110    -6037.689       12.579    99.8
0.7815        -6025.123    -6037.665       12.542    99.5
0.7820        -6025.115    -6037.641       12.527    99.4
0.7825        -6025.111    -6037.617       12.507    99.2
0.7830        -6025.100    -6037.594       12.495    99.1
