Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6045.444    -6045.444        0.000     0.0
0.0005        -6045.369    -6045.447        0.078     0.6
0.0010        -6045.301    -6045.456        0.155     1.2
0.0015        -6045.232    -6045.470        0.238     1.9
0.0020        -6045.157    -6045.489        0.332     2.6
0.0025        -6045.080    -6045.513        0.433     3.4
0.0030        -6045.005    -6045.542        0.537     4.3
0.0035        -6044.929    -6045.575        0.646     5.1
0.0040        -6044.876    -6045.613        0.737     5.8
0.0045        -6044.816    -6045.653        0.837     6.6
0.0050        -6044.753    -6045.696        0.943     7.5
0.0055        -6044.679    -6045.742        1.063     8.4
0.0060        -6044.608    -6045.791        1.183     9.4
0.0065        -6044.555    -6045.841        1.287    10.2
0.0070        -6044.490    -6045.893        1.402    11.1
0.0075        -6044.426    -6045.945        1.519    12.1
0.0080        -6044.357    -6045.998        1.641    13.0
0.0085        -6044.269    -6046.052        1.783    14.1
0.0090        -6044.189    -6046.105        1.916    15.2
0.0095        -6044.133    -6046.158        2.026    16.1
0.0100        -6044.034    -6046.211        2.177    17.3
0.0105        -6043.943    -6046.261        2.319    18.4
0.0110        -6043.881    -6046.311        2.430    19.3
0.0115        -6043.804    -6046.358        2.555    20.3
0.0120        -6043.754    -6046.403        2.650    21.0
0.0125        -6043.638    -6046.446        2.808    22.3
0.0130        -6043.587    -6046.485        2.898    23.0
0.0135        -6043.510    -6046.521        3.010    23.9
0.0140        -6043.420    -6046.553        3.134    24.9
0.0145        -6043.338    -6046.582        3.244    25.7
0.0150        -6043.281    -6046.607        3.326    26.4
0.0155        -6043.205    -6046.627        3.422    27.2
0.0160        -6043.108    -6046.643        3.535    28.1
0.0165        -6043.070    -6046.655        3.585    28.4
0.0170        -6043.023    -6046.663        3.640    28.9
0.0175        -6042.981    -6046.667        3.685    29.2
0.0180        -6042.901    -6046.667        3.765    29.9
0.0185        -6042.830    -6046.662        3.833    30.4
0.0190        -6042.767    -6046.654        3.887    30.8
0.0195        -6042.708    -6046.642        3.934    31.2
0.0200        -6042.652    -6046.625        3.973    31.5
0.0205        -6042.570    -6046.606        4.036    32.0
0.0210        -6042.491    -6046.582        4.092    32.5
0.0215        -6042.453    -6046.555        4.102    32.6
0.0220        -6042.444    -6046.525        4.081    32.4
0.0225        -6042.369    -6046.493        4.124    32.7
0.0230        -6042.285    -6046.458        4.173    33.1
0.0235        -6042.224    -6046.421        4.197    33.3
0.0240        -6042.194    -6046.382        4.188    33.2
0.0245        -6042.149    -6046.341        4.192    33.3
0.0250        -6042.101    -6046.299        4.198    33.3
0.0255        -6042.035    -6046.256        4.222    33.5
0.0260        -6041.948    -6046.213        4.265    33.8
0.0265        -6041.896    -6046.170        4.274    33.9
0.0270        -6041.811    -6046.125        4.314    34.2
0.0275        -6041.749    -6046.080        4.331    34.4
0.0280        -6041.680    -6046.034        4.354    34.5
0.0285        -6041.620    -6045.986        4.366    34.6
0.0290        -6041.547    -6045.937        4.390    34.8
0.0295        -6041.485    -6045.887        4.402    34.9
0.0300        -6041.421    -6045.836        4.414    35.0
0.0305        -6041.390    -6045.783        4.393    34.9
0.0310        -6041.303    -6045.730        4.427    35.1
0.0315        -6041.244    -6045.676        4.432    35.2
0.0320        -6041.164    -6045.621        4.457    35.4
0.0325        -6041.120    -6045.566        4.446    35.3
0.0330        -6041.047    -6045.511        4.465    35.4
0.0335        -6040.987    -6045.456        4.469    35.5
0.0340        -6040.902    -6045.401        4.499    35.7
0.0345        -6040.834    -6045.347        4.513    35.8
0.0350        -6040.743    -6045.294        4.550    36.1
0.0355        -6040.714    -6045.241        4.527    35.9
0.0360        -6040.636    -6045.190        4.554    36.1
0.0365        -6040.587    -6045.140        4.553    36.1
0.0370        -6040.545    -6045.092        4.548    36.1
0.0375        -6040.516    -6045.048        4.532    36.0
0.0380        -6040.514    -6045.007        4.494    35.7
0.0385        -6040.424    -6044.970        4.546    36.1
0.0390        -6040.332    -6044.935        4.603    36.5
0.0395        -6040.245    -6044.905        4.660    37.0
0.0400        -6040.147    -6044.876        4.730    37.5
0.0405        -6040.104    -6044.851        4.747    37.7
0.0410        -6040.031    -6044.829        4.798    38.1
0.0415        -6039.928    -6044.811        4.883    38.7
0.0420        -6039.900    -6044.794        4.894    38.8
0.0425        -6039.820    -6044.780        4.960    39.4
0.0430        -6039.718    -6044.770        5.052    40.1
0.0435        -6039.662    -6044.761        5.098    40.5
0.0440        -6039.599    -6044.753        5.155    40.9
0.0445        -6039.530    -6044.746        5.216    41.4
0.0450        -6039.466    -6044.742        5.276    41.9
0.0455        -6039.424    -6044.738        5.314    42.2
0.0460        -6039.360    -6044.734        5.375    42.6
0.0465        -6039.316    -6044.730        5.414    43.0
0.0470        -6039.249    -6044.724        5.475    43.4
0.0475        -6039.170    -6044.718        5.548    44.0
0.0480        -6039.077    -6044.710        5.633    44.7
0.0485        -6039.006    -6044.701        5.695    45.2
0.0490        -6038.910    -6044.690        5.780    45.9
0.0495        -6038.877    -6044.676        5.799    46.0
0.0500        -6038.817    -6044.661        5.844    46.4
0.0505        -6038.715    -6044.644        5.929    47.0
0.0510        -6038.640    -6044.625        5.986    47.5
0.0515        -6038.646    -6044.606        5.960    47.3
0.0520        -6038.640    -6044.586        5.946    47.2
0.0525        -6038.604    -6044.564        5.960    47.3
0.0530        -6038.531    -6044.540        6.009    47.7
0.0535        -6038.469    -6044.515        6.046    48.0
0.0540        -6038.431    -6044.488        6.057    48.1
0.0545        -6038.342    -6044.459        6.117    48.5
0.0550        -6038.265    -6044.429        6.164    48.9
0.0555        -6038.272    -6044.398        6.125    48.6
0.0560        -6038.216    -6044.364        6.149    48.8
0.0565        -6038.152    -6044.329        6.177    49.0
0.0570        -6038.105    -6044.293        6.188    49.1
0.0575        -6038.079    -6044.255        6.176    49.0
0.0580        -6038.059    -6044.216        6.157    48.9
0.0585        -6037.967    -6044.176        6.208    49.3
0.0590        -6037.906    -6044.135        6.229    49.4
0.0595        -6037.846    -6044.092        6.246    49.6
0.0600        -6037.779    -6044.047        6.269    49.7
0.0605        -6037.708    -6044.003        6.295    50.0
0.0610        -6037.651    -6043.958        6.307    50.0
0.0615        -6037.572    -6043.912        6.340    50.3
0.0620        -6037.458    -6043.864        6.407    50.8
0.0625        -6037.358    -6043.816        6.458    51.2
0.0630        -6037.303    -6043.767        6.464    51.3
0.0635        -6037.246    -6043.717        6.471    51.3
0.0640        -6037.201    -6043.666        6.465    51.3
0.0645        -6037.177    -6043.615        6.438    51.1
0.0650        -6037.127    -6043.564        6.437    51.1
0.0655        -6037.072    -6043.514        6.443    51.1
0.0660        -6037.000    -6043.465        6.466    51.3
0.0665        -6036.916    -6043.417        6.501    51.6
0.0670        -6036.857    -6043.370        6.512    51.7
0.0675        -6036.780    -6043.323        6.543    51.9
0.0680        -6036.676    -6043.278        6.602    52.4
0.0685        -6036.591    -6043.234        6.644    52.7
0.0690        -6036.523    -6043.193        6.669    52.9
0.0695        -6036.465    -6043.154        6.690    53.1
0.0700        -6036.354    -6043.117        6.763    53.7
0.0705        -6036.253    -6043.081        6.828    54.2
0.0710        -6036.168    -6043.046        6.878    54.6
0.0715        -6036.125    -6043.013        6.888    54.7
0.0720        -6036.077    -6042.983        6.906    54.8
0.0725        -6036.047    -6042.954        6.907    54.8
0.0730        -6035.979    -6042.929        6.949    55.1
0.0735        -6035.915    -6042.905        6.990    55.5
0.0740        -6035.837    -6042.884        7.047    55.9
0.0745        -6035.732    -6042.865        7.133    56.6
0.0750        -6035.726    -6042.847        7.121    56.5
0.0755        -6035.664    -6042.830        7.166    56.9
0.0760        -6035.643    -6042.815        7.171    56.9
0.0765        -6035.576    -6042.801        7.225    57.3
0.0770        -6035.488    -6042.787        7.299    57.9
0.0775        -6035.375    -6042.773        7.399    58.7
0.0780        -6035.287    -6042.757        7.470    59.3
0.0785        -6035.236    -6042.741        7.504    59.5
0.0790        -6035.132    -6042.724        7.593    60.2
0.0795        -6035.107    -6042.707        7.601    60.3
0.0800        -6035.108    -6042.690        7.582    60.2
0.0805        -6035.028    -6042.672        7.644    60.7
0.0810        -6034.969    -6042.653        7.683    61.0
0.0815        -6034.914    -6042.633        7.719    61.2
0.0820        -6034.845    -6042.612        7.767    61.6
0.0825        -6034.745    -6042.589        7.844    62.2
0.0830        -6034.711    -6042.565        7.854    62.3
0.0835        -6034.674    -6042.538        7.864    62.4
0.0840        -6034.594    -6042.509        7.915    62.8
0.0845        -6034.565    -6042.478        7.913    62.8
0.0850        -6034.500    -6042.444        7.944    63.0
0.0855        -6034.480    -6042.408        7.928    62.9
0.0860        -6034.421    -6042.369        7.948    63.1
0.0865        -6034.348    -6042.326        7.978    63.3
0.0870        -6034.276    -6042.282        8.006    63.5
0.0875        -6034.238    -6042.237        7.999    63.5
0.0880        -6034.182    -6042.189        8.007    63.5
0.0885        -6034.070    -6042.140        8.070    64.0
0.0890        -6034.028    -6042.090        8.062    64.0
0.0895        -6033.972    -6042.038        8.066    64.0
0.0900        -6033.952    -6041.985        8.033    63.7
0.0905        -6033.909    -6041.932        8.024    63.7
0.0910        -6033.856    -6041.879        8.023    63.7
0.0915        -6033.793    -6041.824        8.031    63.7
0.0920        -6033.704    -6041.769        8.065    64.0
0.0925        -6033.636    -6041.714        8.078    64.1
0.0930        -6033.567    -6041.660        8.093    64.2
0.0935        -6033.501    -6041.607        8.106    64.3
0.0940        -6033.457    -6041.554        8.097    64.2
0.0945        -6033.439    -6041.502        8.063    64.0
0.0950        -6033.350    -6041.452        8.101    64.3
0.0955        -6033.239    -6041.402        8.163    64.8
0.0960        -6033.205    -6041.354        8.149    64.7
0.0965        -6033.147    -6041.307        8.160    64.7
0.0970        -6033.072    -6041.261        8.189    65.0
0.0975        -6033.042    -6041.216        8.174    64.9
0.0980        -6032.962    -6041.173        8.211    65.2
0.0985        -6032.920    -6041.130        8.209    65.1
0.0990        -6032.856    -6041.087        8.231    65.3
0.0995        -6032.803    -6041.045        8.241    65.4
0.1000        -6032.704    -6041.005        8.301    65.9
0.1005        -6032.686    -6040.966        8.280    65.7
0.1010        -6032.636    -6040.928        8.292    65.8
0.1015        -6032.584    -6040.892        8.308    65.9
0.1020        -6032.542    -6040.856        8.315    66.0
0.1025        -6032.478    -6040.822        8.344    66.2
0.1030        -6032.385    -6040.788        8.403    66.7
0.1035        -6032.320    -6040.756        8.436    66.9
0.1040        -6032.259    -6040.724        8.465    67.2
0.1045        -6032.158    -6040.692        8.535    67.7
0.1050        -6032.112    -6040.662        8.550    67.8
0.1055        -6032.054    -6040.632        8.578    68.1
0.1060        -6031.964    -6040.601        8.637    68.5
0.1065        -6031.810    -6040.572        8.762    69.5
0.1070        -6031.741    -6040.542        8.801    69.8
0.1075        -6031.563    -6040.511        8.948    71.0
0.1080        -6031.490    -6040.480        8.990    71.3
0.1085        -6031.488    -6040.449        8.960    71.1
0.1090        -6031.436    -6040.419        8.982    71.3
0.1095        -6031.404    -6040.388        8.984    71.3
0.1100        -6031.321    -6040.357        9.036    71.7
0.1105        -6031.220    -6040.324        9.104    72.2
0.1110        -6031.131    -6040.291        9.160    72.7
0.1115        -6031.103    -6040.259        9.155    72.6
0.1120        -6031.016    -6040.226        9.210    73.1
0.1125        -6030.931    -6040.191        9.260    73.5
0.1130        -6030.888    -6040.156        9.268    73.5
0.1135        -6030.839    -6040.119        9.281    73.6
0.1140        -6030.812    -6040.082        9.269    73.5
0.1145        -6030.741    -6040.043        9.302    73.8
0.1150        -6030.692    -6040.004        9.311    73.9
0.1155        -6030.559    -6039.965        9.406    74.6
0.1160        -6030.464    -6039.925        9.461    75.1
0.1165        -6030.394    -6039.885        9.491    75.3
0.1170        -6030.308    -6039.843        9.535    75.7
0.1175        -6030.255    -6039.802        9.547    75.8
0.1180        -6030.176    -6039.760        9.584    76.0
0.1185        -6030.117    -6039.716        9.599    76.2
0.1190        -6030.108    -6039.672        9.564    75.9
0.1195        -6030.062    -6039.626        9.564    75.9
0.1200        -6029.993    -6039.578        9.585    76.1
0.1205        -6029.968    -6039.530        9.562    75.9
0.1210        -6029.962    -6039.482        9.520    75.5
0.1215        -6029.944    -6039.433        9.489    75.3
0.1220        -6029.876    -6039.386        9.510    75.5
0.1225        -6029.873    -6039.339        9.465    75.1
0.1230        -6029.805    -6039.291        9.486    75.3
0.1235        -6029.780    -6039.244        9.464    75.1
0.1240        -6029.723    -6039.196        9.473    75.2
0.1245        -6029.697    -6039.148        9.450    75.0
0.1250        -6029.619    -6039.100        9.481    75.2
0.1255        -6029.544    -6039.053        9.509    75.5
0.1260        -6029.521    -6039.008        9.487    75.3
0.1265        -6029.460    -6038.962        9.502    75.4
0.1270        -6029.379    -6038.917        9.538    75.7
0.1275        -6029.312    -6038.873        9.561    75.9
0.1280        -6029.300    -6038.831        9.530    75.6
0.1285        -6029.242    -6038.788        9.546    75.7
0.1290        -6029.141    -6038.747        9.606    76.2
0.1295        -6028.998    -6038.707        9.709    77.0
0.1300        -6028.932    -6038.669        9.737    77.3
0.1305        -6028.872    -6038.633        9.761    77.5
0.1310        -6028.802    -6038.598        9.796    77.7
0.1315        -6028.704    -6038.564        9.860    78.2
0.1320        -6028.687    -6038.530        9.843    78.1
0.1325        -6028.610    -6038.498        9.888    78.5
0.1330        -6028.531    -6038.467        9.936    78.8
0.1335        -6028.448    -6038.436        9.988    79.3
0.1340        -6028.410    -6038.407        9.997    79.3
0.1345        -6028.428    -6038.379        9.950    79.0
0.1350        -6028.338    -6038.351       10.014    79.5
0.1355        -6028.260    -6038.326       10.066    79.9
0.1360        -6028.196    -6038.303       10.108    80.2
0.1365        -6028.150    -6038.280       10.130    80.4
0.1370        -6028.160    -6038.258       10.098    80.1
0.1375        -6028.142    -6038.236       10.093    80.1
0.1380        -6028.049    -6038.214       10.166    80.7
0.1385        -6027.951    -6038.194       10.244    81.3
0.1390        -6027.939    -6038.175       10.236    81.2
0.1395        -6027.851    -6038.155       10.304    81.8
0.1400        -6027.764    -6038.136       10.372    82.3
0.1405        -6027.770    -6038.120       10.350    82.1
0.1410        -6027.691    -6038.104       10.413    82.6
0.1415        -6027.662    -6038.090       10.428    82.7
0.1420        -6027.610    -6038.077       10.468    83.1
0.1425        -6027.621    -6038.066       10.445    82.9
0.1430        -6027.552    -6038.057       10.504    83.3
0.1435        -6027.507    -6038.049       10.542    83.6
0.1440        -6027.463    -6038.041       10.578    83.9
0.1445        -6027.417    -6038.033       10.616    84.2
0.1450        -6027.340    -6038.025       10.685    84.8
0.1455        -6027.254    -6038.018       10.764    85.4
0.1460        -6027.183    -6038.013       10.831    85.9
0.1465        -6027.137    -6038.009       10.871    86.3
0.1470        -6027.110    -6038.005       10.895    86.5
0.1475        -6027.077    -6038.004       10.927    86.7
0.1480        -6027.024    -6038.004       10.981    87.1
0.1485        -6026.967    -6038.007       11.040    87.6
0.1490        -6026.939    -6038.013       11.073    87.9
0.1495        -6026.902    -6038.019       11.117    88.2
0.1500        -6026.850    -6038.027       11.177    88.7
0.1505        -6026.727    -6038.035       11.308    89.7
0.1510        -6026.672    -6038.045       11.372    90.2
0.1515        -6026.591    -6038.055       11.464    91.0
0.1520        -6026.565    -6038.066       11.501    91.3
0.1525        -6026.544    -6038.079       11.535    91.5
0.1530        -6026.503    -6038.090       11.587    91.9
0.1535        -6026.448    -6038.100       11.652    92.5
0.1540        -6026.430    -6038.109       11.679    92.7
0.1545        -6026.402    -6038.116       11.714    92.9
0.1550        -6026.366    -6038.124       11.758    93.3
0.1555        -6026.255    -6038.132       11.877    94.2
0.1560        -6026.210    -6038.137       11.927    94.6
0.1565        -6026.143    -6038.141       11.999    95.2
0.1570        -6026.169    -6038.145       11.976    95.0
0.1575        -6026.034    -6038.147       12.113    96.1
0.1580        -6025.957    -6038.147       12.190    96.7
0.1585        -6025.895    -6038.144       12.249    97.2
0.1590        -6025.904    -6038.140       12.236    97.1
0.1595        -6025.888    -6038.132       12.245    97.2
0.1600        -6025.840    -6038.122       12.282    97.5
0.1605        -6025.744    -6038.109       12.365    98.1
0.1610        -6025.693    -6038.092       12.399    98.4
0.1615        -6025.672    -6038.072       12.400    98.4
0.1620        -6025.615    -6038.049       12.434    98.7
0.1625        -6025.518    -6038.022       12.504    99.2
0.1630        -6025.483    -6037.993       12.511    99.3
0.1635        -6025.382    -6037.961       12.579    99.8
0.1640        -6025.289    -6037.925       12.637   100.3
0.1645        -6025.201    -6037.886       12.685   100.7
0.1650        -6025.131    -6037.843       12.712   100.9
0.1655        -6025.123    -6037.797       12.674   100.6
0.1660        -6025.047    -6037.748       12.701   100.8
0.1665        -6024.958    -6037.696       12.738   101.1
0.1670        -6024.845    -6037.640       12.795   101.5
0.1675        -6024.845    -6037.581       12.736   101.1
0.1680        -6024.793    -6037.518       12.725   101.0
0.1685        -6024.711    -6037.452       12.741   101.1
0.1690        -6024.702    -6037.384       12.682   100.6
0.1695        -6024.645    -6037.314       12.669   100.5
0.1700        -6024.637    -6037.245       12.608   100.0
0.1705        -6024.592    -6037.175       12.583    99.8
0.1710        -6024.599    -6037.106       12.507    99.2
0.1715        -6024.535    -6037.037       12.502    99.2
0.1720        -6024.536    -6036.972       12.436    98.7
0.1725        -6024.484    -6036.911       12.427    98.6
0.1730        -6024.409    -6036.857       12.448    98.8
0.1735        -6024.295    -6036.808       12.513    99.3
0.1740        -6024.213    -6036.764       12.551    99.6
0.1745        -6024.129    -6036.727       12.598   100.0
0.1750        -6024.066    -6036.695       12.629   100.2
0.1755        -6024.081    -6036.670       12.589    99.9
0.1760        -6024.047    -6036.654       12.607   100.0
0.1765        -6024.021    -6036.644       12.623   100.2
0.1770        -6023.949    -6036.641       12.692   100.7
0.1775        -6023.855    -6036.642       12.786   101.5
0.1780        -6023.820    -6036.647       12.827   101.8
0.1785        -6023.840    -6036.657       12.817   101.7
0.1790        -6023.797    -6036.670       12.873   102.1
0.1795        -6023.754    -6036.685       12.930   102.6
0.1800        -6023.725    -6036.700       12.975   103.0
0.1805        -6023.674    -6036.717       13.042   103.5
0.1810        -6023.620    -6036.733       13.113   104.1
0.1815        -6023.578    -6036.750       13.172   104.5
0.1820        -6023.546    -6036.764       13.218   104.9
0.1825        -6023.514    -6036.775       13.261   105.2
0.1830        -6023.501    -6036.782       13.281   105.4
0.1835        -6023.477    -6036.787       13.310   105.6
0.1840        -6023.414    -6036.790       13.376   106.1
0.1845        -6023.349    -6036.791       13.442   106.7
0.1850        -6023.299    -6036.787       13.488   107.0
0.1855        -6023.220    -6036.780       13.560   107.6
0.1860        -6023.191    -6036.770       13.580   107.7
0.1865        -6023.141    -6036.756       13.615   108.0
0.1870        -6023.092    -6036.737       13.645   108.3
0.1875        -6022.998    -6036.716       13.718   108.8
0.1880        -6022.969    -6036.693       13.724   108.9
0.1885        -6022.957    -6036.670       13.713   108.8
0.1890        -6022.986    -6036.646       13.660   108.4
0.1895        -6022.952    -6036.620       13.668   108.5
0.1900        -6022.928    -6036.592       13.664   108.4
0.1905        -6022.871    -6036.563       13.691   108.6
0.1910        -6022.819    -6036.533       13.715   108.8
0.1915        -6022.817    -6036.503       13.686   108.6
0.1920        -6022.735    -6036.471       13.736   109.0
0.1925        -6022.690    -6036.438       13.748   109.1
0.1930        -6022.660    -6036.403       13.743   109.0
0.1935        -6022.614    -6036.370       13.756   109.1
0.1940        -6022.547    -6036.336       13.790   109.4
0.1945        -6022.525    -6036.303       13.778   109.3
0.1950        -6022.478    -6036.269       13.792   109.4
0.1955        -6022.406    -6036.237       13.831   109.7
0.1960        -6022.355    -6036.204       13.849   109.9
0.1965        -6022.324    -6036.172       13.847   109.9
0.1970        -6022.255    -6036.140       13.885   110.2
0.1975        -6022.291    -6036.111       13.821   109.7
0.1980        -6022.189    -6036.082       13.893   110.2
0.1985        -6022.151    -6036.052       13.901   110.3
0.1990        -6022.141    -6036.023       13.883   110.2
0.1995        -6022.152    -6035.997       13.845   109.9
0.2000        -6022.111    -6035.974       13.863   110.0
0.2005        -6022.047    -6035.954       13.907   110.3
0.2010        -6021.975    -6035.937       13.962   110.8
0.2015        -6021.852    -6035.921       14.069   111.6
0.2020        -6021.786    -6035.907       14.121   112.0
0.2025        -6021.680    -6035.894       14.214   112.8
0.2030        -6021.686    -6035.883       14.197   112.6
0.2035        -6021.637    -6035.875       14.238   113.0
0.2040        -6021.593    -6035.869       14.276   113.3
0.2045        -6021.578    -6035.864       14.286   113.4
0.2050        -6021.537    -6035.858       14.321   113.6
0.2055        -6021.478    -6035.851       14.374   114.1
0.2060        -6021.462    -6035.843       14.382   114.1
0.2065        -6021.438    -6035.834       14.396   114.2
0.2070        -6021.371    -6035.824       14.453   114.7
0.2075        -6021.283    -6035.814       14.530   115.3
0.2080        -6021.222    -6035.803       14.581   115.7
0.2085        -6021.124    -6035.791       14.667   116.4
0.2090        -6021.069    -6035.777       14.708   116.7
0.2095        -6021.051    -6035.762       14.711   116.7
0.2100        -6020.999    -6035.746       14.747   117.0
0.2105        -6020.971    -6035.728       14.757   117.1
0.2110        -6020.887    -6035.709       14.822   117.6
0.2115        -6020.828    -6035.688       14.860   117.9
0.2120        -6020.781    -6035.666       14.885   118.1
0.2125        -6020.744    -6035.643       14.899   118.2
0.2130        -6020.675    -6035.621       14.945   118.6
0.2135        -6020.655    -6035.598       14.943   118.6
0.2140        -6020.673    -6035.576       14.903   118.3
0.2145        -6020.622    -6035.554       14.932   118.5
0.2150        -6020.560    -6035.531       14.971   118.8
0.2155        -6020.489    -6035.509       15.020   119.2
0.2160        -6020.506    -6035.487       14.981   118.9
0.2165        -6020.439    -6035.464       15.025   119.2
0.2170        -6020.420    -6035.442       15.022   119.2
0.2175        -6020.357    -6035.421       15.064   119.5
0.2180        -6020.340    -6035.401       15.061   119.5
0.2185        -6020.329    -6035.381       15.052   119.4
0.2190        -6020.256    -6035.361       15.105   119.9
0.2195        -6020.254    -6035.342       15.088   119.7
0.2200        -6020.143    -6035.324       15.181   120.5
0.2205        -6020.092    -6035.307       15.215   120.7
0.2210        -6019.989    -6035.291       15.302   121.4
0.2215        -6019.962    -6035.275       15.312   121.5
0.2220        -6019.964    -6035.260       15.296   121.4
0.2225        -6019.919    -6035.247       15.328   121.6
0.2230        -6019.831    -6035.233       15.402   122.2
0.2235        -6019.790    -6035.221       15.432   122.4
0.2240        -6019.724    -6035.209       15.485   122.9
0.2245        -6019.749    -6035.196       15.447   122.6
0.2250        -6019.738    -6035.182       15.444   122.5
0.2255        -6019.724    -6035.166       15.443   122.5
0.2260        -6019.721    -6035.150       15.429   122.4
0.2265        -6019.707    -6035.134       15.427   122.4
0.2270        -6019.601    -6035.116       15.515   123.1
0.2275        -6019.533    -6035.096       15.563   123.5
0.2280        -6019.486    -6035.076       15.590   123.7
0.2285        -6019.508    -6035.056       15.547   123.4
0.2290        -6019.454    -6035.035       15.581   123.6
0.2295        -6019.362    -6035.016       15.654   124.2
0.2300        -6019.317    -6034.999       15.682   124.4
0.2305        -6019.298    -6034.982       15.683   124.4
0.2310        -6019.287    -6034.965       15.678   124.4
0.2315        -6019.177    -6034.949       15.772   125.1
0.2320        -6019.160    -6034.934       15.774   125.2
0.2325        -6019.080    -6034.917       15.837   125.7
0.2330        -6019.073    -6034.900       15.827   125.6
0.2335        -6018.980    -6034.885       15.905   126.2
0.2340        -6019.076    -6034.869       15.794   125.3
0.2345        -6019.065    -6034.853       15.789   125.3
0.2350        -6019.079    -6034.838       15.759   125.0
0.2355        -6019.061    -6034.822       15.762   125.1
0.2360        -6019.061    -6034.807       15.746   124.9
0.2365        -6019.079    -6034.793       15.714   124.7
0.2370        -6019.034    -6034.781       15.747   124.9
0.2375        -6019.037    -6034.770       15.733   124.8
0.2380        -6019.036    -6034.760       15.723   124.8
0.2385        -6018.935    -6034.748       15.813   125.5
0.2390        -6018.829    -6034.738       15.909   126.2
0.2395        -6018.807    -6034.727       15.920   126.3
0.2400        -6018.769    -6034.716       15.947   126.5
0.2405        -6018.787    -6034.706       15.920   126.3
0.2410        -6018.742    -6034.696       15.954   126.6
0.2415        -6018.753    -6034.684       15.931   126.4
0.2420        -6018.712    -6034.673       15.962   126.7
0.2425        -6018.669    -6034.663       15.995   126.9
0.2430        -6018.630    -6034.654       16.024   127.1
0.2435        -6018.573    -6034.645       16.072   127.5
0.2440        -6018.476    -6034.634       16.158   128.2
0.2445        -6018.416    -6034.623       16.207   128.6
0.2450        -6018.394    -6034.612       16.218   128.7
0.2455        -6018.342    -6034.600       16.258   129.0
0.2460        -6018.321    -6034.587       16.266   129.1
0.2465        -6018.277    -6034.572       16.295   129.3
0.2470        -6018.238    -6034.558       16.320   129.5
0.2475        -6018.170    -6034.543       16.373   129.9
0.2480        -6018.116    -6034.528       16.412   130.2
0.2485        -6018.024    -6034.513       16.489   130.8
0.2490        -6017.933    -6034.498       16.565   131.4
0.2495        -6017.914    -6034.483       16.569   131.5
0.2500        -6017.894    -6034.467       16.573   131.5
0.2505        -6017.771    -6034.449       16.678   132.3
0.2510        -6017.749    -6034.431       16.682   132.4
0.2515        -6017.695    -6034.412       16.717   132.6
0.2520        -6017.695    -6034.392       16.698   132.5
0.2525        -6017.609    -6034.372       16.763   133.0
0.2530        -6017.505    -6034.351       16.845   133.7
0.2535        -6017.485    -6034.330       16.845   133.7
0.2540        -6017.471    -6034.309       16.838   133.6
0.2545        -6017.409    -6034.289       16.880   133.9
0.2550        -6017.424    -6034.270       16.846   133.7
0.2555        -6017.364    -6034.252       16.888   134.0
0.2560        -6017.322    -6034.234       16.912   134.2
0.2565        -6017.230    -6034.218       16.988   134.8
0.2570        -6017.156    -6034.201       17.045   135.2
0.2575        -6017.086    -6034.184       17.098   135.7
0.2580        -6017.083    -6034.168       17.085   135.6
0.2585        -6017.039    -6034.152       17.113   135.8
0.2590        -6016.924    -6034.137       17.213   136.6
0.2595        -6016.824    -6034.121       17.297   137.3
0.2600        -6016.736    -6034.105       17.369   137.8
0.2605        -6016.648    -6034.089       17.441   138.4
0.2610        -6016.591    -6034.073       17.482   138.7
0.2615        -6016.593    -6034.057       17.463   138.6
0.2620        -6016.533    -6034.037       17.504   138.9
0.2625        -6016.425    -6034.017       17.592   139.6
0.2630        -6016.420    -6033.997       17.577   139.5
0.2635        -6016.359    -6033.976       17.618   139.8
0.2640        -6016.327    -6033.954       17.627   139.9
0.2645        -6016.270    -6033.932       17.663   140.1
0.2650        -6016.261    -6033.909       17.648   140.0
0.2655        -6016.188    -6033.886       17.698   140.4
0.2660        -6016.107    -6033.863       17.757   140.9
0.2665        -6016.049    -6033.839       17.790   141.2
0.2670        -6016.029    -6033.812       17.782   141.1
0.2675        -6015.908    -6033.783       17.875   141.8
0.2680        -6015.883    -6033.753       17.870   141.8
0.2685        -6015.877    -6033.721       17.844   141.6
0.2690        -6015.901    -6033.687       17.785   141.1
0.2695        -6015.865    -6033.651       17.786   141.1
0.2700        -6015.805    -6033.616       17.811   141.3
0.2705        -6015.735    -6033.580       17.845   141.6
0.2710        -6015.737    -6033.542       17.805   141.3
0.2715        -6015.633    -6033.503       17.871   141.8
0.2720        -6015.598    -6033.462       17.864   141.7
0.2725        -6015.592    -6033.419       17.827   141.5
0.2730        -6015.545    -6033.374       17.829   141.5
0.2735        -6015.534    -6033.326       17.792   141.2
0.2740        -6015.534    -6033.277       17.743   140.8
0.2745        -6015.495    -6033.227       17.732   140.7
0.2750        -6015.470    -6033.175       17.705   140.5
0.2755        -6015.427    -6033.123       17.696   140.4
0.2760        -6015.394    -6033.069       17.675   140.2
0.2765        -6015.329    -6033.014       17.685   140.3
0.2770        -6015.241    -6032.957       17.716   140.6
0.2775        -6015.090    -6032.901       17.811   141.3
0.2780        -6015.001    -6032.845       17.844   141.6
0.2785        -6014.963    -6032.790       17.827   141.5
