Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.8550        -6030.816    -6040.260        9.444    74.9
2.8600        -6030.719    -6040.366        9.648    76.6
2.8650        -6030.704    -6040.647        9.943    78.9
2.8700        -6030.716    -6040.923       10.206    81.0
2.8750        -6030.814    -6041.053       10.240    81.3
2.8800        -6030.818    -6040.997       10.179    80.8
2.8850        -6030.806    -6040.791        9.985    79.2
2.8900        -6030.843    -6040.549        9.706    77.0
2.8950        -6030.749    -6040.368        9.620    76.3
2.9000        -6030.760    -6040.326        9.565    75.9
2.9050        -6030.728    -6040.432        9.704    77.0
2.9100        -6030.776    -6040.608        9.832    78.0
2.9150        -6030.862    -6040.737        9.875    78.4
2.9200        -6030.841    -6040.749        9.908    78.6
2.9250        -6030.805    -6040.650        9.845    78.1
2.9300        -6030.816    -6040.482        9.666    76.7
2.9350        -6030.833    -6040.371        9.538    75.7
2.9400        -6030.838    -6040.371        9.534    75.6
2.9450        -6030.745    -6040.444        9.699    77.0
2.9500        -6030.659    -6040.524        9.865    78.3
2.9550        -6030.690    -6040.515        9.825    78.0
2.9600        -6030.676    -6040.418        9.742    77.3
2.9650        -6030.699    -6040.303        9.603    76.2
2.9700        -6030.777    -6040.245        9.468    75.1
2.9750        -6030.802    -6040.297        9.496    75.3
2.9800        -6030.784    -6040.437        9.653    76.6
2.9850        -6030.858    -6040.597        9.739    77.3
2.9900        -6030.843    -6040.690        9.847    78.1
2.9950        -6030.781    -6040.688        9.906    78.6
3.0000        -6030.769    -6040.646        9.877    78.4
3.0050        -6030.733    -6040.602        9.869    78.3
3.0100        -6030.797    -6040.597        9.801    77.8
3.0150        -6030.770    -6040.673        9.903    78.6
3.0200        -6030.835    -6040.794        9.959    79.0
3.0250        -6030.810    -6040.864       10.054    79.8
3.0300        -6030.899    -6040.835        9.936    78.8
3.0350        -6030.893    -6040.729        9.837    78.1
3.0400        -6030.892    -6040.648        9.756    77.4
3.0450        -6030.869    -6040.640        9.771    77.5
3.0500        -6030.830    -6040.691        9.861    78.2
3.0550        -6030.846    -6040.750        9.904    78.6
3.0600        -6030.805    -6040.749        9.943    78.9
3.0650        -6030.835    -6040.675        9.840    78.1
3.0700        -6030.875    -6040.565        9.690    76.9
3.0750        -6030.916    -6040.487        9.571    75.9
3.0800        -6030.932    -6040.504        9.572    76.0
3.0850        -6030.894    -6040.574        9.680    76.8
3.0900        -6030.932    -6040.616        9.685    76.8
3.0950        -6030.912    -6040.582        9.670    76.7
3.1000        -6030.833    -6040.518        9.685    76.8
3.1050        -6030.815    -6040.486        9.672    76.7
3.1100        -6030.856    -6040.492        9.635    76.5
3.1150        -6030.909    -6040.516        9.607    76.2
3.1200        -6030.994    -6040.586        9.593    76.1
3.1250        -6030.973    -6040.685        9.712    77.1
3.1300        -6030.945    -6040.770        9.825    78.0
3.1350        -6031.016    -6040.825        9.809    77.8
3.1400        -6030.940    -6040.872        9.932    78.8
3.1450        -6030.866    -6040.909       10.043    79.7
3.1500        -6030.876    -6040.942       10.065    79.9
3.1550        -6030.808    -6040.948       10.139    80.5
3.1600        -6030.760    -6040.930       10.170    80.7
3.1650        -6030.774    -6040.865       10.092    80.1
3.1700        -6030.727    -6040.770       10.043    79.7
3.1750        -6030.719    -6040.690        9.971    79.1
3.1800        -6030.679    -6040.644        9.964    79.1
3.1850        -6030.679    -6040.653        9.974    79.1
3.1900        -6030.579    -6040.646       10.067    79.9
3.1950        -6030.538    -6040.580       10.042    79.7
3.2000        -6030.558    -6040.457        9.898    78.5
3.2050        -6030.473    -6040.350        9.877    78.4
3.2100        -6030.526    -6040.283        9.757    77.4
3.2150        -6030.579    -6040.242        9.664    76.7
3.2200        -6030.544    -6040.224        9.680    76.8
3.2250        -6030.624    -6040.183        9.559    75.8
3.2300        -6030.551    -6040.173        9.622    76.4
3.2350        -6030.589    -6040.224        9.635    76.5
3.2400        -6030.569    -6040.313        9.745    77.3
3.2450        -6030.537    -6040.395        9.857    78.2
3.2500        -6030.571    -6040.453        9.882    78.4
3.2550        -6030.557    -6040.468        9.912    78.6
3.2600        -6030.645    -6040.443        9.799    77.7
3.2650        -6030.674    -6040.416        9.742    77.3
3.2700        -6030.652    -6040.395        9.742    77.3
3.2750        -6030.673    -6040.403        9.731    77.2
3.2800        -6030.677    -6040.432        9.756    77.4
3.2850        -6030.643    -6040.485        9.842    78.1
3.2900        -6030.663    -6040.537        9.874    78.3
3.2950        -6030.673    -6040.610        9.937    78.8
3.3000        -6030.730    -6040.658        9.928    78.8
3.3050        -6030.689    -6040.696       10.007    79.4
3.3100        -6030.776    -6040.719        9.943    78.9
3.3150        -6030.824    -6040.705        9.881    78.4
3.3200        -6030.818    -6040.675        9.857    78.2
3.3250        -6030.865    -6040.674        9.809    77.8
3.3300        -6030.905    -6040.714        9.809    77.8
3.3350        -6030.924    -6040.785        9.860    78.2
3.3400        -6030.912    -6040.834        9.922    78.7
3.3450        -6030.871    -6040.834        9.963    79.1
3.3500        -6030.790    -6040.762        9.972    79.1
3.3550        -6030.730    -6040.671        9.941    78.9
3.3600        -6030.722    -6040.620        9.898    78.5
3.3650        -6030.706    -6040.652        9.947    78.9
3.3700        -6030.776    -6040.706        9.930    78.8
3.3750        -6030.787    -6040.732        9.945    78.9
3.3800        -6030.833    -6040.732        9.900    78.6
3.3850        -6030.819    -6040.740        9.922    78.7
3.3900        -6030.876    -6040.767        9.890    78.5
3.3950        -6030.872    -6040.824        9.952    79.0
3.4000        -6030.809    -6040.880       10.071    79.9
3.4050        -6030.870    -6040.901       10.031    79.6
3.4100        -6030.841    -6040.834        9.994    79.3
3.4150        -6030.861    -6040.679        9.817    77.9
3.4200        -6030.870    -6040.501        9.631    76.4
3.4250        -6030.897    -6040.367        9.469    75.1
3.4300        -6031.014    -6040.306        9.292    73.7
3.4350        -6030.911    -6040.320        9.409    74.7
3.4400        -6030.977    -6040.382        9.405    74.6
3.4450        -6030.977    -6040.439        9.462    75.1
3.4500        -6030.999    -6040.453        9.454    75.0
3.4550        -6030.979    -6040.434        9.454    75.0
3.4600        -6030.932    -6040.423        9.491    75.3
3.4650        -6030.940    -6040.415        9.475    75.2
3.4700        -6030.914    -6040.430        9.516    75.5
3.4750        -6030.880    -6040.489        9.609    76.2
3.4800        -6030.805    -6040.599        9.794    77.7
3.4850        -6030.732    -6040.725        9.993    79.3
3.4900        -6030.764    -6040.825       10.061    79.8
3.4950        -6030.765    -6040.907       10.142    80.5
3.5000        -6030.795    -6040.921       10.126    80.3
3.5050        -6030.784    -6040.836       10.053    79.8
3.5100        -6030.716    -6040.658        9.942    78.9
3.5150        -6030.680    -6040.471        9.790    77.7
3.5200        -6030.641    -6040.369        9.729    77.2
3.5250        -6030.606    -6040.422        9.816    77.9
3.5300        -6030.673    -6040.572        9.899    78.5
3.5350        -6030.740    -6040.731        9.991    79.3
3.5400        -6030.695    -6040.793       10.098    80.1
3.5450        -6030.667    -6040.731       10.063    79.9
3.5500        -6030.661    -6040.583        9.922    78.7
3.5550        -6030.730    -6040.440        9.710    77.0
3.5600        -6030.699    -6040.395        9.695    76.9
3.5650        -6030.628    -6040.443        9.815    77.9
3.5700        -6030.601    -6040.526        9.925    78.8
3.5750        -6030.621    -6040.610        9.989    79.3
3.5800        -6030.676    -6040.654        9.978    79.2
3.5850        -6030.607    -6040.652       10.044    79.7
3.5900        -6030.588    -6040.656       10.069    79.9
3.5950        -6030.591    -6040.670       10.079    80.0
3.6000        -6030.589    -6040.660       10.070    79.9
3.6050        -6030.656    -6040.574        9.918    78.7
3.6100        -6030.724    -6040.432        9.708    77.0
3.6150        -6030.704    -6040.291        9.587    76.1
3.6200        -6030.631    -6040.210        9.579    76.0
3.6250        -6030.729    -6040.199        9.470    75.1
3.6300        -6030.665    -6040.243        9.578    76.0
3.6350        -6030.713    -6040.314        9.601    76.2
3.6400        -6030.852    -6040.402        9.550    75.8
3.6450        -6030.774    -6040.494        9.720    77.1
3.6500        -6030.775    -6040.540        9.765    77.5
3.6550        -6030.738    -6040.557        9.819    77.9
3.6600        -6030.734    -6040.545        9.811    77.8
3.6650        -6030.775    -6040.514        9.739    77.3
3.6700        -6030.761    -6040.484        9.723    77.1
3.6750        -6030.770    -6040.508        9.738    77.3
3.6800        -6030.829    -6040.592        9.763    77.5
3.6850        -6030.913    -6040.703        9.790    77.7
3.6900        -6030.822    -6040.785        9.964    79.1
3.6950        -6030.872    -6040.804        9.933    78.8
3.7000        -6030.897    -6040.774        9.877    78.4
3.7050        -6030.899    -6040.707        9.808    77.8
3.7100        -6030.851    -6040.628        9.777    77.6
3.7150        -6030.819    -6040.580        9.762    77.5
3.7200        -6030.741    -6040.577        9.835    78.0
3.7250        -6030.779    -6040.596        9.817    77.9
3.7300        -6030.799    -6040.622        9.823    77.9
3.7350        -6030.815    -6040.627        9.811    77.9
3.7400        -6030.818    -6040.654        9.836    78.0
3.7450        -6030.835    -6040.697        9.862    78.3
3.7500        -6030.743    -6040.701        9.957    79.0
3.7550        -6030.783    -6040.677        9.894    78.5
3.7600        -6030.794    -6040.645        9.851    78.2
3.7650        -6030.809    -6040.628        9.818    77.9
3.7700        -6030.821    -6040.630        9.810    77.8
3.7750        -6030.928    -6040.677        9.749    77.4
3.7800        -6031.010    -6040.751        9.742    77.3
3.7850        -6031.026    -6040.807        9.781    77.6
3.7900        -6030.988    -6040.802        9.815    77.9
3.7950        -6030.967    -6040.692        9.724    77.2
3.8000        -6030.982    -6040.525        9.543    75.7
3.8050        -6031.002    -6040.389        9.387    74.5
3.8100        -6031.019    -6040.353        9.335    74.1
3.8150        -6030.954    -6040.402        9.448    75.0
3.8200        -6030.964    -6040.482        9.518    75.5
3.8250        -6030.968    -6040.532        9.564    75.9
3.8300        -6030.939    -6040.544        9.605    76.2
3.8350        -6030.830    -6040.540        9.710    77.0
3.8400        -6030.858    -6040.550        9.691    76.9
3.8450        -6030.818    -6040.579        9.762    77.5
3.8500        -6030.737    -6040.619        9.881    78.4
3.8550        -6030.715    -6040.642        9.927    78.8
3.8600        -6030.745    -6040.667        9.922    78.7
3.8650        -6030.805    -6040.696        9.890    78.5
3.8700        -6030.804    -6040.762        9.957    79.0
3.8750        -6030.832    -6040.872       10.040    79.7
3.8800        -6030.734    -6040.997       10.263    81.4
3.8850        -6030.812    -6041.069       10.257    81.4
3.8900        -6030.864    -6041.031       10.167    80.7
3.8950        -6030.891    -6040.891       10.001    79.4
3.9000        -6030.871    -6040.690        9.819    77.9
3.9050        -6030.726    -6040.515        9.789    77.7
3.9100        -6030.708    -6040.410        9.702    77.0
3.9150        -6030.760    -6040.390        9.631    76.4
3.9200        -6030.697    -6040.452        9.755    77.4
3.9250        -6030.738    -6040.530        9.793    77.7
3.9300        -6030.686    -6040.560        9.874    78.3
3.9350        -6030.742    -6040.513        9.770    77.5
3.9400        -6030.695    -6040.405        9.710    77.0
3.9450        -6030.719    -6040.288        9.569    75.9
3.9500        -6030.673    -6040.209        9.536    75.7
3.9550        -6030.728    -6040.174        9.446    75.0
3.9600        -6030.672    -6040.174        9.502    75.4
3.9650        -6030.669    -6040.193        9.524    75.6
3.9700        -6030.665    -6040.214        9.549    75.8
3.9750        -6030.687    -6040.254        9.567    75.9
3.9800        -6030.757    -6040.339        9.582    76.0
3.9850        -6030.792    -6040.467        9.675    76.8
3.9900        -6030.788    -6040.619        9.831    78.0
3.9950        -6030.778    -6040.754        9.976    79.2
4.0000        -6030.877    -6040.843        9.966    79.1
4.0050        -6030.921    -6040.873        9.953    79.0
4.0100        -6030.915    -6040.821        9.906    78.6
4.0150        -6030.879    -6040.682        9.803    77.8
4.0200        -6030.875    -6040.537        9.662    76.7
4.0250        -6030.883    -6040.484        9.601    76.2
4.0300        -6030.933    -6040.549        9.616    76.3
4.0350        -6030.903    -6040.654        9.751    77.4
4.0400        -6030.919    -6040.722        9.803    77.8
4.0450        -6030.942    -6040.720        9.778    77.6
4.0500        -6030.849    -6040.682        9.833    78.0
4.0550        -6030.854    -6040.658        9.804    77.8
4.0600        -6030.871    -6040.678        9.807    77.8
4.0650        -6030.856    -6040.702        9.845    78.1
4.0700        -6030.902    -6040.663        9.761    77.5
4.0750        -6030.897    -6040.547        9.650    76.6
4.0800        -6031.006    -6040.410        9.405    74.6
4.0850        -6031.102    -6040.349        9.247    73.4
4.0900        -6031.081    -6040.392        9.311    73.9
4.0950        -6031.082    -6040.491        9.410    74.7
4.1000        -6031.086    -6040.572        9.486    75.3
4.1050        -6031.042    -6040.627        9.585    76.1
4.1100        -6031.103    -6040.694        9.590    76.1
4.1150        -6031.176    -6040.796        9.620    76.3
4.1200        -6031.187    -6040.910        9.723    77.2
4.1250        -6031.228    -6040.992        9.764    77.5
4.1300        -6031.174    -6041.037        9.863    78.3
4.1350        -6031.191    -6041.048        9.857    78.2
4.1400        -6031.134    -6041.026        9.892    78.5
4.1450        -6031.099    -6041.018        9.919    78.7
4.1500        -6031.141    -6041.005        9.864    78.3
4.1550        -6031.131    -6040.990        9.859    78.2
4.1600        -6031.183    -6040.952        9.769    77.5
4.1650        -6031.184    -6040.892        9.708    77.0
4.1700        -6031.202    -6040.809        9.607    76.2
4.1750        -6031.293    -6040.725        9.432    74.8
4.1800        -6031.302    -6040.696        9.394    74.5
4.1850        -6031.249    -6040.734        9.485    75.3
4.1900        -6031.216    -6040.800        9.584    76.0
4.1950        -6031.245    -6040.847        9.602    76.2
4.2000        -6031.181    -6040.824        9.643    76.5
4.2050        -6031.231    -6040.728        9.497    75.4
4.2100        -6031.246    -6040.574        9.328    74.0
4.2150        -6031.296    -6040.426        9.131    72.4
4.2200        -6031.335    -6040.356        9.021    71.6
4.2250        -6031.377    -6040.439        9.061    71.9
4.2300        -6031.356    -6040.653        9.297    73.8
4.2350        -6031.394    -6040.917        9.523    75.6
4.2400        -6031.451    -6041.133        9.682    76.8
4.2450        -6031.483    -6041.223        9.740    77.3
4.2500        -6031.451    -6041.201        9.750    77.4
4.2550        -6031.402    -6041.158        9.756    77.4
4.2600        -6031.355    -6041.139        9.784    77.6
4.2650        -6031.390    -6041.141        9.751    77.4
4.2700        -6031.285    -6041.122        9.837    78.1
4.2750        -6031.257    -6041.048        9.791    77.7
4.2800        -6031.281    -6040.940        9.660    76.6
4.2850        -6031.335    -6040.840        9.504    75.4
4.2900        -6031.399    -6040.824        9.425    74.8
4.2950        -6031.448    -6040.916        9.467    75.1
4.3000        -6031.386    -6041.042        9.657    76.6
4.3050        -6031.348    -6041.082        9.734    77.2
4.3100        -6031.286    -6040.991        9.706    77.0
4.3150        -6031.214    -6040.800        9.586    76.1
4.3200        -6031.234    -6040.583        9.349    74.2
4.3250        -6031.260    -6040.423        9.163    72.7
4.3300        -6031.326    -6040.359        9.033    71.7
4.3350        -6031.350    -6040.387        9.037    71.7
4.3400        -6031.250    -6040.435        9.185    72.9
4.3450        -6031.299    -6040.469        9.170    72.8
4.3500        -6031.224    -6040.501        9.277    73.6
4.3550        -6031.186    -6040.619        9.434    74.9
4.3600        -6031.285    -6040.840        9.555    75.8
4.3650        -6031.324    -6041.079        9.755    77.4
4.3700        -6031.394    -6041.227        9.833    78.0
4.3750        -6031.413    -6041.245        9.833    78.0
4.3800        -6031.376    -6041.126        9.750    77.4
4.3850        -6031.343    -6040.955        9.612    76.3
4.3900        -6031.319    -6040.790        9.471    75.2
4.3950        -6031.289    -6040.668        9.379    74.4
4.4000        -6031.264    -6040.639        9.375    74.4
4.4050        -6031.352    -6040.711        9.359    74.3
4.4100        -6031.278    -6040.847        9.569    75.9
4.4150        -6031.316    -6040.969        9.653    76.6
4.4200        -6031.312    -6041.020        9.708    77.0
4.4250        -6031.244    -6040.981        9.737    77.3
4.4300        -6031.300    -6040.934        9.634    76.4
4.4350        -6031.262    -6040.945        9.683    76.8
4.4400        -6031.274    -6041.000        9.726    77.2
4.4450        -6031.245    -6041.068        9.823    77.9
4.4500        -6031.188    -6041.064        9.876    78.4
4.4550        -6031.187    -6040.966        9.780    77.6
4.4600        -6031.177    -6040.795        9.618    76.3
4.4650        -6031.255    -6040.631        9.376    74.4
4.4700        -6031.280    -6040.518        9.238    73.3
4.4750        -6031.283    -6040.489        9.206    73.0
4.4800        -6031.338    -6040.544        9.206    73.0
4.4850        -6031.372    -6040.665        9.293    73.7
4.4900        -6031.343    -6040.786        9.444    74.9
4.4950        -6031.333    -6040.880        9.547    75.8
4.5000        -6031.373    -6040.945        9.572    76.0
4.5050        -6031.408    -6041.026        9.618    76.3
4.5100        -6031.397    -6041.110        9.714    77.1
4.5150        -6031.433    -6041.181        9.747    77.3
4.5200        -6031.354    -6041.183        9.828    78.0
4.5250        -6031.339    -6041.078        9.739    77.3
4.5300        -6031.385    -6040.878        9.493    75.3
4.5350        -6031.432    -6040.674        9.242    73.3
4.5400        -6031.383    -6040.562        9.179    72.8
4.5450        -6031.371    -6040.526        9.155    72.6
4.5500        -6031.316    -6040.553        9.236    73.3
4.5550        -6031.325    -6040.646        9.321    74.0
4.5600        -6031.317    -6040.778        9.461    75.1
4.5650        -6031.350    -6040.871        9.522    75.6
4.5700        -6031.365    -6040.894        9.529    75.6
4.5750        -6031.288    -6040.877        9.589    76.1
4.5800        -6031.210    -6040.864        9.655    76.6
4.5850        -6031.239    -6040.900        9.662    76.7
4.5900        -6031.272    -6040.973        9.701    77.0
4.5950        -6031.297    -6041.051        9.754    77.4
4.6000        -6031.334    -6041.082        9.747    77.3
4.6050        -6031.333    -6041.073        9.740    77.3
4.6100        -6031.330    -6041.028        9.698    77.0
4.6150        -6031.263    -6040.980        9.717    77.1
4.6200        -6031.189    -6040.952        9.763    77.5
4.6250        -6031.251    -6040.926        9.675    76.8
4.6300        -6031.254    -6040.887        9.633    76.4
4.6350        -6031.306    -6040.804        9.498    75.4
4.6400        -6031.357    -6040.731        9.374    74.4
4.6450        -6031.416    -6040.730        9.314    73.9
4.6500        -6031.416    -6040.807        9.391    74.5
4.6550        -6031.438    -6040.922        9.484    75.3
4.6600        -6031.381    -6041.007        9.626    76.4
4.6650        -6031.444    -6041.004        9.560    75.9
4.6700        -6031.366    -6040.909        9.543    75.7
4.6750        -6031.363    -6040.810        9.447    75.0
4.6800        -6031.308    -6040.752        9.443    74.9
4.6850        -6031.322    -6040.753        9.431    74.8
4.6900        -6031.273    -6040.776        9.504    75.4
4.6950        -6031.209    -6040.765        9.556    75.8
4.7000        -6031.292    -6040.659        9.367    74.3
4.7050        -6031.254    -6040.508        9.253    73.4
4.7100        -6031.243    -6040.445        9.202    73.0
4.7150        -6031.319    -6040.500        9.180    72.8
4.7200        -6031.340    -6040.673        9.333    74.1
4.7250        -6031.406    -6040.866        9.460    75.1
4.7300        -6031.381    -6041.002        9.621    76.3
4.7350        -6031.223    -6041.020        9.796    77.7
4.7400        -6031.240    -6040.933        9.693    76.9
4.7450        -6031.199    -6040.845        9.646    76.5
4.7500        -6031.242    -6040.827        9.585    76.1
4.7550        -6031.194    -6040.868        9.673    76.8
4.7600        -6031.213    -6040.889        9.676    76.8
4.7650        -6031.191    -6040.833        9.642    76.5
4.7700        -6031.260    -6040.704        9.444    74.9
4.7750        -6031.256    -6040.569        9.313    73.9
4.7800        -6031.230    -6040.489        9.259    73.5
4.7850        -6031.181    -6040.500        9.319    73.9
4.7900        -6031.210    -6040.608        9.398    74.6
4.7950        -6031.193    -6040.794        9.601    76.2
4.8000        -6031.257    -6040.977        9.720    77.1
4.8050        -6031.252    -6041.067        9.815    77.9
4.8100        -6031.216    -6041.005        9.789    77.7
4.8150        -6031.301    -6040.872        9.572    75.9
4.8200        -6031.273    -6040.771        9.498    75.4
4.8250        -6031.242    -6040.786        9.544    75.7
4.8300        -6031.264    -6040.911        9.647    76.5
4.8350        -6031.292    -6041.055        9.763    77.5
4.8400        -6031.271    -6041.119        9.849    78.1
4.8450        -6031.295    -6041.072        9.777    77.6
4.8500        -6031.342    -6040.951        9.609    76.2
4.8550        -6031.192    -6040.824        9.632    76.4
4.8600        -6031.034    -6040.714        9.680    76.8
4.8650        -6030.997    -6040.634        9.637    76.5
4.8700        -6030.986    -6040.565        9.579    76.0
4.8750        -6031.045    -6040.530        9.485    75.3
4.8800        -6031.045    -6040.523        9.478    75.2
4.8850        -6031.029    -6040.539        9.510    75.5
4.8900        -6031.062    -6040.572        9.510    75.5
4.8950        -6031.044    -6040.592        9.548    75.8
4.9000        -6031.000    -6040.604        9.603    76.2
4.9050        -6030.995    -6040.624        9.629    76.4
4.9100        -6031.096    -6040.651        9.555    75.8
4.9150        -6031.051    -6040.659        9.608    76.2
4.9200        -6031.007    -6040.668        9.661    76.7
4.9250        -6031.149    -6040.691        9.541    75.7
4.9300        -6031.247    -6040.754        9.507    75.4
4.9350        -6031.254    -6040.879        9.626    76.4
4.9400        -6031.200    -6041.024        9.824    77.9
4.9450        -6031.264    -6041.128        9.864    78.3
4.9500        -6031.181    -6041.160        9.979    79.2
4.9550        -6031.221    -6041.105        9.884    78.4
4.9600        -6031.210    -6040.972        9.763    77.5
4.9650        -6031.188    -6040.854        9.666    76.7
4.9700        -6031.232    -6040.791        9.558    75.8
4.9750        -6031.233    -6040.799        9.566    75.9
4.9800        -6031.216    -6040.852        9.636    76.5
4.9850        -6031.212    -6040.887        9.674    76.8
4.9900        -6031.237    -6040.873        9.636    76.5
4.9950        -6031.350    -6040.821        9.471    75.2
5.0000        -6031.285    -6040.779        9.494    75.3
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6045.689    -6045.689        0.000     0.0
