Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -80.6576     -80.6576       0.0000     0.0
0.0100         -80.6502     -80.6587       0.0085     5.0
0.0200         -80.6433     -80.6577       0.0144     8.6
0.0300         -80.6396     -80.6546       0.0151     9.0
0.0400         -80.6301     -80.6546       0.0245    14.6
0.0500         -80.6174     -80.6520       0.0346    20.6
0.0600         -80.6097     -80.6476       0.0378    22.5
0.0700         -80.6068     -80.6495       0.0427    25.4
0.0800         -80.5919     -80.6408       0.0489    29.1
0.0900         -80.5937     -80.6300       0.0363    21.6
0.1000         -80.5942     -80.6301       0.0359    21.3
0.1100         -80.5881     -80.6323       0.0443    26.3
0.1200         -80.5841     -80.6338       0.0497    29.6
0.1300         -80.5817     -80.6330       0.0513    30.5
0.1400         -80.5684     -80.6189       0.0505    30.1
0.1500         -80.5548     -80.6054       0.0506    30.1
0.1600         -80.5580     -80.6102       0.0522    31.1
0.1700         -80.5622     -80.6058       0.0435    25.9
0.1800         -80.5600     -80.5991       0.0391    23.2
0.1900         -80.5576     -80.6165       0.0589    35.1
0.2000         -80.5630     -80.6217       0.0587    34.9
0.2100         -80.5601     -80.6196       0.0595    35.4
0.2200         -80.5570     -80.6339       0.0769    45.7
0.2300         -80.5576     -80.6327       0.0752    44.7
0.2400         -80.5636     -80.6074       0.0437    26.0
0.2500         -80.5621     -80.6069       0.0449    26.7
0.2600         -80.5684     -80.6166       0.0482    28.7
0.2700         -80.5718     -80.6201       0.0484    28.8
0.2800         -80.5602     -80.6240       0.0638    37.9
0.2900         -80.5493     -80.6228       0.0735    43.8
0.3000         -80.5487     -80.6121       0.0634    37.7
0.3100         -80.5466     -80.6142       0.0675    40.2
0.3200         -80.5367     -80.6223       0.0857    51.0
0.3300         -80.5590     -80.6014       0.0424    25.2
0.3400         -80.5575     -80.5981       0.0406    24.1
0.3500         -80.5578     -80.6190       0.0611    36.4
0.3600         -80.5631     -80.6135       0.0504    30.0
0.3700         -80.5647     -80.6068       0.0421    25.1
0.3800         -80.5681     -80.6207       0.0526    31.3
0.3900         -80.5660     -80.6260       0.0600    35.7
0.4000         -80.5715     -80.6164       0.0449    26.7
0.4100         -80.5685     -80.6165       0.0479    28.5
0.4200         -80.5699     -80.6199       0.0500    29.8
0.4300         -80.5760     -80.6194       0.0434    25.8
0.4400         -80.5603     -80.6254       0.0651    38.7
0.4500         -80.5638     -80.6194       0.0556    33.1
0.4600         -80.5699     -80.6120       0.0420    25.0
0.4700         -80.5669     -80.6161       0.0493    29.3
0.4800         -80.5688     -80.6251       0.0562    33.5
0.4900         -80.5740     -80.6261       0.0521    31.0
0.5000         -80.5632     -80.6237       0.0605    36.0
0.5100         -80.5738     -80.6223       0.0485    28.8
0.5200         -80.5595     -80.6189       0.0594    35.4
0.5300         -80.5485     -80.6231       0.0746    44.4
0.5400         -80.5495     -80.6201       0.0707    42.1
0.5500         -80.5558     -80.6131       0.0574    34.1
0.5600         -80.5584     -80.6175       0.0590    35.1
0.5700         -80.5618     -80.6181       0.0563    33.5
0.5800         -80.5625     -80.6204       0.0579    34.5
0.5900         -80.5726     -80.6262       0.0536    31.9
0.6000         -80.5653     -80.6232       0.0579    34.4
0.6100         -80.5713     -80.6191       0.0477    28.4
0.6200         -80.5777     -80.6253       0.0476    28.3
0.6300         -80.5659     -80.6282       0.0623    37.1
0.6400         -80.5641     -80.6230       0.0589    35.1
0.6500         -80.5615     -80.6129       0.0514    30.6
0.6600         -80.5672     -80.6029       0.0357    21.3
0.6700         -80.5625     -80.6101       0.0476    28.4
0.6800         -80.5575     -80.6144       0.0569    33.8
0.6900         -80.5502     -80.6106       0.0604    36.0
0.7000         -80.5643     -80.6052       0.0409    24.3
0.7100         -80.5746     -80.6140       0.0393    23.4
0.7200         -80.5695     -80.6240       0.0546    32.5
0.7300         -80.5698     -80.6191       0.0493    29.3
0.7400         -80.5621     -80.6120       0.0499    29.7
0.7500         -80.5481     -80.6105       0.0624    37.1
0.7600         -80.5462     -80.6057       0.0595    35.4
0.7700         -80.5316     -80.6067       0.0750    44.7
0.7800         -80.5330     -80.6109       0.0778    46.3
0.7900         -80.5281     -80.5945       0.0665    39.6
0.8000         -80.5195     -80.5828       0.0632    37.6
0.8100         -80.5311     -80.5912       0.0602    35.8
0.8200         -80.5240     -80.6079       0.0838    49.9
0.8300         -80.5371     -80.6089       0.0718    42.7
0.8400         -80.5541     -80.6112       0.0571    34.0
0.8500         -80.5548     -80.6154       0.0606    36.1
0.8600         -80.5403     -80.6030       0.0627    37.3
0.8700         -80.5419     -80.5959       0.0540    32.2
0.8800         -80.5446     -80.6007       0.0561    33.4
0.8900         -80.5506     -80.6025       0.0520    30.9
0.9000         -80.5568     -80.6111       0.0543    32.3
0.9100         -80.5595     -80.6095       0.0500    29.8
0.9200         -80.5757     -80.6081       0.0324    19.3
0.9300         -80.5704     -80.6211       0.0507    30.2
0.9400         -80.5600     -80.6258       0.0658    39.1
0.9500         -80.5624     -80.6256       0.0631    37.6
0.9600         -80.5770     -80.6290       0.0520    30.9
0.9700         -80.5715     -80.6318       0.0603    35.9
0.9800         -80.5610     -80.6237       0.0626    37.3
0.9900         -80.5617     -80.6080       0.0463    27.5
1.0000         -80.5602     -80.6076       0.0474    28.2
1.0100         -80.5477     -80.6142       0.0665    39.6
1.0200         -80.5537     -80.6010       0.0473    28.1
1.0300         -80.5462     -80.5992       0.0530    31.5
1.0400         -80.5450     -80.6203       0.0753    44.8
1.0500         -80.5510     -80.6218       0.0708    42.1
1.0600         -80.5449     -80.5961       0.0513    30.5
1.0700         -80.5471     -80.5961       0.0490    29.2
1.0800         -80.5613     -80.6073       0.0460    27.4
1.0900         -80.5553     -80.6060       0.0507    30.2
1.1000         -80.5593     -80.6096       0.0503    29.9
1.1100         -80.5635     -80.6190       0.0555    33.0
1.1200         -80.5637     -80.6193       0.0556    33.1
1.1300         -80.5662     -80.6171       0.0509    30.3
1.1400         -80.5590     -80.6146       0.0555    33.1
1.1500         -80.5510     -80.6147       0.0636    37.9
1.1600         -80.5421     -80.6109       0.0688    40.9
1.1700         -80.5482     -80.6092       0.0610    36.3
1.1800         -80.5347     -80.6106       0.0759    45.1
1.1900         -80.5384     -80.6027       0.0643    38.3
1.2000         -80.5397     -80.6131       0.0734    43.7
1.2100         -80.5280     -80.6247       0.0967    57.6
1.2200         -80.5290     -80.6235       0.0945    56.2
1.2300         -80.5186     -80.6102       0.0916    54.5
1.2400         -80.5161     -80.6025       0.0864    51.4
1.2500         -80.5299     -80.5950       0.0651    38.7
1.2600         -80.5249     -80.5930       0.0681    40.5
1.2700         -80.5302     -80.5976       0.0674    40.1
1.2800         -80.5216     -80.5997       0.0781    46.5
1.2900         -80.5207     -80.5855       0.0648    38.6
1.3000         -80.5257     -80.5673       0.0416    24.8
1.3100         -80.5157     -80.5717       0.0560    33.3
1.3200         -80.5180     -80.5949       0.0770    45.8
1.3300         -80.5266     -80.6027       0.0762    45.3
1.3400         -80.5356     -80.6065       0.0710    42.2
1.3500         -80.5433     -80.6056       0.0623    37.1
1.3600         -80.5410     -80.5977       0.0567    33.8
1.3700         -80.5543     -80.6073       0.0531    31.6
1.3800         -80.5540     -80.6263       0.0723    43.0
1.3900         -80.5580     -80.6285       0.0705    42.0
1.4000         -80.5559     -80.6142       0.0583    34.7
1.4100         -80.5601     -80.6111       0.0510    30.4
1.4200         -80.5673     -80.6194       0.0521    31.0
1.4300         -80.5680     -80.6248       0.0568    33.8
1.4400         -80.5637     -80.6180       0.0543    32.3
1.4500         -80.5693     -80.6188       0.0495    29.5
1.4600         -80.5673     -80.6252       0.0579    34.5
1.4700         -80.5826     -80.6196       0.0370    22.0
1.4800         -80.5733     -80.6109       0.0376    22.4
1.4900         -80.5788     -80.6090       0.0302    17.9
1.5000         -80.5611     -80.6201       0.0591    35.2
1.5100         -80.5658     -80.6302       0.0644    38.3
1.5200         -80.5602     -80.6281       0.0679    40.4
1.5300         -80.5647     -80.6132       0.0486    28.9
1.5400         -80.5759     -80.6092       0.0333    19.8
1.5500         -80.5739     -80.6224       0.0486    28.9
1.5600         -80.5779     -80.6402       0.0623    37.1
1.5700         -80.5780     -80.6430       0.0650    38.7
1.5800         -80.5872     -80.6308       0.0437    26.0
1.5900         -80.5783     -80.6186       0.0403    24.0
1.6000         -80.5675     -80.6094       0.0419    24.9
1.6100         -80.5687     -80.6063       0.0377    22.4
1.6200         -80.5710     -80.6186       0.0476    28.3
1.6300         -80.5591     -80.6224       0.0632    37.6
1.6400         -80.5552     -80.6096       0.0544    32.4
1.6500         -80.5511     -80.5987       0.0476    28.3
1.6600         -80.5476     -80.5967       0.0491    29.2
1.6700         -80.5404     -80.5939       0.0535    31.8
1.6800         -80.5185     -80.5958       0.0773    46.0
1.6900         -80.5249     -80.6082       0.0834    49.6
1.7000         -80.5456     -80.6085       0.0629    37.4
1.7100         -80.5552     -80.6081       0.0529    31.5
1.7200         -80.5536     -80.6231       0.0695    41.4
1.7300         -80.5481     -80.6342       0.0861    51.2
1.7400         -80.5579     -80.6253       0.0675    40.1
1.7500         -80.5618     -80.6178       0.0559    33.3
1.7600         -80.5652     -80.6164       0.0512    30.5
1.7700         -80.5664     -80.6230       0.0566    33.7
1.7800         -80.5694     -80.6275       0.0581    34.6
1.7900         -80.5769     -80.6167       0.0399    23.7
1.8000         -80.5785     -80.6061       0.0276    16.4
1.8100         -80.5674     -80.6186       0.0512    30.5
1.8200         -80.5647     -80.6269       0.0621    37.0
1.8300         -80.5755     -80.6231       0.0476    28.3
1.8400         -80.5694     -80.6197       0.0502    29.9
1.8500         -80.5670     -80.6179       0.0509    30.3
1.8600         -80.5655     -80.6220       0.0565    33.6
1.8700         -80.5754     -80.6276       0.0521    31.0
1.8800         -80.5806     -80.6322       0.0517    30.7
1.8900         -80.5772     -80.6377       0.0605    36.0
1.9000         -80.5771     -80.6325       0.0554    33.0
1.9100         -80.5792     -80.6198       0.0406    24.2
1.9200         -80.5778     -80.6208       0.0430    25.6
1.9300         -80.5802     -80.6284       0.0482    28.7
1.9400         -80.5878     -80.6271       0.0392    23.3
1.9500         -80.5947     -80.6236       0.0289    17.2
1.9600         -80.5881     -80.6311       0.0430    25.6
1.9700         -80.5937     -80.6354       0.0417    24.8
1.9800         -80.5886     -80.6363       0.0477    28.4
1.9900         -80.5761     -80.6317       0.0556    33.1
2.0000         -80.5753     -80.6275       0.0521    31.0
2.0100         -80.5698     -80.6222       0.0524    31.2
2.0200         -80.5757     -80.6203       0.0446    26.5
2.0300         -80.5711     -80.6295       0.0584    34.7
2.0400         -80.5792     -80.6370       0.0579    34.4
2.0500         -80.5804     -80.6350       0.0545    32.5
2.0600         -80.5775     -80.6283       0.0508    30.2
2.0700         -80.5588     -80.6141       0.0553    32.9
2.0800         -80.5462     -80.5934       0.0472    28.1
2.0900         -80.5382     -80.5748       0.0367    21.8
2.1000         -80.5374     -80.5771       0.0397    23.6
2.1100         -80.5471     -80.5977       0.0505    30.1
2.1200         -80.5499     -80.6162       0.0662    39.4
2.1300         -80.5534     -80.6130       0.0596    35.5
2.1400         -80.5558     -80.5978       0.0421    25.0
2.1500         -80.5586     -80.5998       0.0412    24.5
2.1600         -80.5540     -80.6155       0.0615    36.6
2.1700         -80.5640     -80.6237       0.0597    35.6
2.1800         -80.5664     -80.6301       0.0636    37.9
2.1900         -80.5632     -80.6321       0.0689    41.0
2.2000         -80.5662     -80.6185       0.0523    31.1
2.2100         -80.5801     -80.6124       0.0322    19.2
2.2200         -80.5712     -80.6288       0.0576    34.3
2.2300         -80.5694     -80.6354       0.0660    39.3
2.2400         -80.5690     -80.6214       0.0525    31.2
2.2500         -80.5641     -80.6066       0.0425    25.3
2.2600         -80.5632     -80.6060       0.0428    25.4
2.2700         -80.5606     -80.6168       0.0563    33.5
2.2800         -80.5755     -80.6272       0.0517    30.8
2.2900         -80.5795     -80.6273       0.0479    28.5
2.3000         -80.5788     -80.6171       0.0383    22.8
2.3100         -80.5880     -80.6181       0.0301    17.9
2.3200         -80.5923     -80.6267       0.0344    20.5
2.3300         -80.5937     -80.6350       0.0413    24.6
2.3400         -80.6007     -80.6372       0.0365    21.7
2.3500         -80.5930     -80.6378       0.0449    26.7
2.3600         -80.5943     -80.6387       0.0444    26.4
2.3700         -80.5902     -80.6369       0.0468    27.8
2.3800         -80.5920     -80.6344       0.0424    25.2
2.3900         -80.5924     -80.6354       0.0430    25.6
2.4000         -80.5941     -80.6296       0.0355    21.1
2.4100         -80.5971     -80.6253       0.0282    16.8
2.4200         -80.5880     -80.6316       0.0436    26.0
2.4300         -80.6018     -80.6406       0.0387    23.1
2.4400         -80.6117     -80.6426       0.0309    18.4
2.4500         -80.6012     -80.6376       0.0365    21.7
2.4600         -80.5930     -80.6339       0.0409    24.3
2.4700         -80.5839     -80.6390       0.0551    32.8
2.4800         -80.5836     -80.6363       0.0527    31.4
2.4900         -80.5805     -80.6269       0.0464    27.6
2.5000         -80.5846     -80.6207       0.0361    21.5
2.5100         -80.5806     -80.6105       0.0299    17.8
2.5200         -80.5890     -80.6119       0.0229    13.6
2.5300         -80.5886     -80.6217       0.0331    19.7
2.5400         -80.5865     -80.6265       0.0400    23.8
2.5500         -80.5780     -80.6252       0.0472    28.1
2.5600         -80.5701     -80.6202       0.0501    29.8
2.5700         -80.5715     -80.6229       0.0514    30.6
2.5800         -80.5684     -80.6231       0.0547    32.6
2.5900         -80.5825     -80.6177       0.0353    21.0
2.6000         -80.5852     -80.6137       0.0285    17.0
2.6100         -80.5803     -80.6226       0.0422    25.1
2.6200         -80.5794     -80.6388       0.0594    35.3
2.6300         -80.5789     -80.6432       0.0643    38.3
2.6400         -80.5794     -80.6349       0.0555    33.0
2.6500         -80.5853     -80.6269       0.0416    24.7
2.6600         -80.5886     -80.6228       0.0342    20.3
2.6700         -80.5797     -80.6248       0.0451    26.9
2.6800         -80.5850     -80.6302       0.0452    26.9
2.6900         -80.5866     -80.6315       0.0448    26.7
2.7000         -80.5891     -80.6283       0.0393    23.4
2.7100         -80.5896     -80.6250       0.0354    21.1
2.7200         -80.5882     -80.6233       0.0352    20.9
2.7300         -80.5953     -80.6229       0.0276    16.4
2.7400         -80.5912     -80.6212       0.0300    17.8
2.7500         -80.6003     -80.6181       0.0179    10.6
2.7600         -80.5980     -80.6194       0.0214    12.7
2.7700         -80.5977     -80.6242       0.0265    15.8
2.7800         -80.5934     -80.6355       0.0422    25.1
2.7900         -80.5845     -80.6400       0.0555    33.0
2.8000         -80.5963     -80.6406       0.0443    26.4
2.8100         -80.5863     -80.6466       0.0603    35.9
2.8200         -80.5907     -80.6406       0.0499    29.7
2.8300         -80.5876     -80.6238       0.0362    21.5
2.8400         -80.5756     -80.6207       0.0450    26.8
2.8500         -80.5821     -80.6336       0.0515    30.7
2.8600         -80.5882     -80.6322       0.0440    26.2
2.8700         -80.5710     -80.6261       0.0551    32.8
2.8800         -80.5603     -80.6203       0.0600    35.7
2.8900         -80.5630     -80.6157       0.0527    31.3
2.9000         -80.5629     -80.6195       0.0567    33.7
2.9100         -80.5611     -80.6137       0.0527    31.3
2.9200         -80.5674     -80.6033       0.0359    21.4
2.9300         -80.5635     -80.6047       0.0412    24.5
2.9400         -80.5639     -80.6186       0.0546    32.5
2.9500         -80.5635     -80.6296       0.0660    39.3
2.9600         -80.5643     -80.6263       0.0620    36.9
2.9700         -80.5742     -80.6149       0.0407    24.2
2.9800         -80.5742     -80.6125       0.0383    22.8
2.9900         -80.5770     -80.6281       0.0511    30.4
3.0000         -80.5878     -80.6298       0.0420    25.0
3.0100         -80.5885     -80.6221       0.0336    20.0
3.0200         -80.5954     -80.6300       0.0346    20.6
3.0300         -80.5895     -80.6374       0.0479    28.5
3.0400         -80.5869     -80.6303       0.0435    25.9
3.0500         -80.5833     -80.6219       0.0386    23.0
3.0600         -80.5783     -80.6264       0.0482    28.7
3.0700         -80.5834     -80.6342       0.0508    30.2
3.0800         -80.5878     -80.6378       0.0501    29.8
3.0900         -80.5799     -80.6361       0.0562    33.4
3.1000         -80.5716     -80.6278       0.0562    33.4
3.1100         -80.5613     -80.6097       0.0484    28.8
3.1200         -80.5447     -80.6004       0.0558    33.2
3.1300         -80.5624     -80.6165       0.0541    32.2
3.1400         -80.5584     -80.6196       0.0611    36.4
3.1500         -80.5497     -80.6026       0.0528    31.4
3.1600         -80.5417     -80.6016       0.0599    35.6
3.1700         -80.5482     -80.6115       0.0633    37.7
3.1800         -80.5514     -80.6159       0.0645    38.4
3.1900         -80.5408     -80.6173       0.0765    45.5
3.2000         -80.5441     -80.6181       0.0739    44.0
3.2100         -80.5340     -80.5961       0.0621    36.9
3.2200         -80.5386     -80.5902       0.0516    30.7
3.2300         -80.5540     -80.6121       0.0580    34.5
3.2400         -80.5572     -80.6258       0.0686    40.8
3.2500         -80.5562     -80.6165       0.0602    35.9
3.2600         -80.5595     -80.6192       0.0597    35.5
3.2700         -80.5511     -80.6258       0.0746    44.4
3.2800         -80.5524     -80.6171       0.0648    38.5
3.2900         -80.5652     -80.6163       0.0510    30.4
3.3000         -80.5630     -80.6212       0.0581    34.6
3.3100         -80.5640     -80.6036       0.0396    23.5
3.3200         -80.5572     -80.5865       0.0294    17.5
3.3300         -80.5492     -80.5972       0.0480    28.5
3.3400         -80.5591     -80.6027       0.0437    26.0
3.3500         -80.5653     -80.6006       0.0353    21.0
3.3600         -80.5666     -80.6170       0.0505    30.0
3.3700         -80.5754     -80.6299       0.0545    32.4
3.3800         -80.5683     -80.6262       0.0579    34.5
3.3900         -80.5623     -80.6202       0.0580    34.5
3.4000         -80.5651     -80.6179       0.0528    31.4
3.4100         -80.5585     -80.6113       0.0527    31.4
3.4200         -80.5486     -80.6043       0.0557    33.1
3.4300         -80.5465     -80.6022       0.0557    33.1
3.4400         -80.5421     -80.6087       0.0666    39.6
3.4500         -80.5355     -80.6150       0.0795    47.3
3.4600         -80.5380     -80.6112       0.0731    43.5
3.4700         -80.5378     -80.6059       0.0682    40.6
3.4800         -80.5324     -80.6001       0.0677    40.3
3.4900         -80.5158     -80.5948       0.0790    47.0
3.5000         -80.5181     -80.6075       0.0893    53.2
3.5100         -80.5325     -80.6155       0.0831    49.4
3.5200         -80.5342     -80.6106       0.0764    45.5
3.5300         -80.5269     -80.5903       0.0634    37.7
3.5400         -80.5258     -80.5846       0.0588    35.0
3.5500         -80.5274     -80.5913       0.0638    38.0
3.5600         -80.5323     -80.5930       0.0606    36.1
3.5700         -80.5440     -80.5917       0.0476    28.3
3.5800         -80.5486     -80.5987       0.0502    29.9
3.5900         -80.5453     -80.6055       0.0601    35.8
3.6000         -80.5595     -80.6160       0.0565    33.6
3.6100         -80.5666     -80.6290       0.0624    37.1
3.6200         -80.5568     -80.6237       0.0668    39.8
3.6300         -80.5548     -80.6092       0.0544    32.4
3.6400         -80.5667     -80.6090       0.0423    25.2
3.6500         -80.5671     -80.6156       0.0485    28.9
3.6600         -80.5499     -80.6187       0.0688    40.9
3.6700         -80.5610     -80.6185       0.0575    34.2
3.6800         -80.5522     -80.6079       0.0557    33.1
3.6900         -80.5466     -80.5984       0.0518    30.8
3.7000         -80.5433     -80.6078       0.0645    38.4
3.7100         -80.5358     -80.6134       0.0776    46.2
3.7200         -80.5445     -80.6034       0.0589    35.0
3.7300         -80.5435     -80.5981       0.0545    32.5
3.7400         -80.5388     -80.5992       0.0604    35.9
3.7500         -80.5330     -80.5973       0.0643    38.2
3.7600         -80.5428     -80.5892       0.0464    27.6
3.7700         -80.5369     -80.5969       0.0600    35.7
3.7800         -80.5467     -80.6105       0.0638    38.0
3.7900         -80.5359     -80.6148       0.0789    46.9
3.8000         -80.5466     -80.6135       0.0669    39.8
3.8100         -80.5494     -80.6126       0.0631    37.6
3.8200         -80.5350     -80.5964       0.0615    36.6
3.8300         -80.5180     -80.5839       0.0659    39.2
3.8400         -80.5266     -80.5975       0.0709    42.2
3.8500         -80.5134     -80.6141       0.1007    59.9
3.8600         -80.5178     -80.5961       0.0784    46.6
3.8700         -80.5203     -80.5806       0.0603    35.9
3.8800         -80.5022     -80.5925       0.0903    53.7
3.8900         -80.5162     -80.5842       0.0680    40.5
3.9000         -80.5138     -80.5750       0.0611    36.4
3.9100         -80.5106     -80.5830       0.0724    43.1
3.9200         -80.5184     -80.5919       0.0735    43.7
3.9300         -80.5236     -80.6062       0.0826    49.2
3.9400         -80.5251     -80.6161       0.0910    54.1
3.9500         -80.5268     -80.6093       0.0824    49.1
3.9600         -80.5389     -80.5946       0.0557    33.1
3.9700         -80.5321     -80.5899       0.0579    34.4
3.9800         -80.5426     -80.6028       0.0601    35.8
3.9900         -80.5486     -80.6130       0.0644    38.4
4.0000         -80.5530     -80.6043       0.0513    30.5
4.0100         -80.5471     -80.6019       0.0548    32.6
4.0200         -80.5586     -80.5995       0.0409    24.4
4.0300         -80.5462     -80.6012       0.0550    32.8
4.0400         -80.5573     -80.6107       0.0535    31.8
4.0500         -80.5627     -80.6215       0.0588    35.0
4.0600         -80.5600     -80.6191       0.0591    35.2
4.0700         -80.5452     -80.6200       0.0748    44.5
4.0800         -80.5459     -80.6193       0.0734    43.7
4.0900         -80.5488     -80.6115       0.0627    37.3
4.1000         -80.5519     -80.6051       0.0532    31.7
4.1100         -80.5438     -80.6114       0.0675    40.2
4.1200         -80.5461     -80.6126       0.0665    39.6
4.1300         -80.5459     -80.6053       0.0594    35.3
4.1400         -80.5573     -80.6084       0.0511    30.4
4.1500         -80.5639     -80.6095       0.0456    27.1
4.1600         -80.5606     -80.6065       0.0459    27.3
4.1700         -80.5555     -80.6204       0.0649    38.6
4.1800         -80.5665     -80.6189       0.0524    31.2
4.1900         -80.5559     -80.6137       0.0579    34.4
4.2000         -80.5538     -80.6269       0.0731    43.5
4.2100         -80.5586     -80.6282       0.0696    41.4
4.2200         -80.5727     -80.6219       0.0492    29.3
4.2300         -80.5850     -80.6271       0.0421    25.0
4.2400         -80.5904     -80.6363       0.0460    27.4
4.2500         -80.6003     -80.6409       0.0406    24.1
4.2600         -80.5849     -80.6445       0.0597    35.5
4.2700         -80.5878     -80.6430       0.0552    32.8
4.2800         -80.5856     -80.6374       0.0518    30.8
4.2900         -80.5732     -80.6242       0.0510    30.3
4.3000         -80.5702     -80.6118       0.0416    24.8
4.3100         -80.5723     -80.6118       0.0395    23.5
4.3200         -80.5794     -80.6204       0.0410    24.4
4.3300         -80.5850     -80.6181       0.0331    19.7
4.3400         -80.5787     -80.6191       0.0404    24.0
4.3500         -80.5745     -80.6296       0.0551    32.8
4.3600         -80.5526     -80.6393       0.0868    51.6
4.3700         -80.5438     -80.6342       0.0903    53.8
4.3800         -80.5612     -80.6168       0.0556    33.1
4.3900         -80.5640     -80.6060       0.0420    25.0
4.4000         -80.5619     -80.6056       0.0436    26.0
4.4100         -80.5739     -80.6127       0.0388    23.1
4.4200         -80.5732     -80.6177       0.0445    26.5
4.4300         -80.5724     -80.6191       0.0467    27.8
4.4400         -80.5724     -80.6184       0.0460    27.4
4.4500         -80.5763     -80.6261       0.0497    29.6
4.4600         -80.5768     -80.6260       0.0492    29.3
4.4700         -80.5739     -80.6210       0.0470    28.0
4.4800         -80.5669     -80.6097       0.0428    25.4
4.4900         -80.5612     -80.6021       0.0409    24.3
4.5000         -80.5610     -80.6011       0.0402    23.9
4.5100         -80.5657     -80.6154       0.0497    29.6
4.5200         -80.5492     -80.6266       0.0775    46.1
4.5300         -80.5421     -80.6133       0.0712    42.4
4.5400         -80.5227     -80.6087       0.0860    51.2
4.5500         -80.5222     -80.6124       0.0902    53.7
4.5600         -80.5164     -80.6002       0.0838    49.9
4.5700         -80.5309     -80.5879       0.0570    33.9
4.5800         -80.5348     -80.5997       0.0649    38.6
4.5900         -80.5241     -80.5974       0.0733    43.6
4.6000         -80.5292     -80.5738       0.0447    26.6
4.6100         -80.5353     -80.5808       0.0454    27.0
4.6200         -80.5336     -80.6147       0.0812    48.3
4.6300         -80.5569     -80.6188       0.0619    36.8
4.6400         -80.5511     -80.6040       0.0528    31.4
4.6500         -80.5462     -80.6001       0.0540    32.1
4.6600         -80.5511     -80.6123       0.0612    36.4
4.6700         -80.5568     -80.6126       0.0558    33.2
4.6800         -80.5532     -80.5999       0.0467    27.8
4.6900         -80.5519     -80.5999       0.0479    28.5
4.7000         -80.5455     -80.6153       0.0697    41.5
4.7100         -80.5547     -80.6203       0.0655    39.0
4.7200         -80.5614     -80.6231       0.0616    36.7
4.7300         -80.5680     -80.6299       0.0619    36.8
4.7400         -80.5673     -80.6305       0.0633    37.7
4.7500         -80.5615     -80.6093       0.0478    28.4
4.7600         -80.5677     -80.5905       0.0228    13.6
4.7700         -80.5666     -80.5984       0.0319    19.0
4.7800         -80.5736     -80.6121       0.0385    22.9
4.7900         -80.5674     -80.6234       0.0560    33.4
4.8000         -80.5704     -80.6208       0.0504    30.0
4.8100         -80.5714     -80.6205       0.0490    29.2
4.8200         -80.5828     -80.6334       0.0506    30.1
4.8300         -80.5751     -80.6391       0.0640    38.1
4.8400         -80.5885     -80.6245       0.0359    21.4
4.8500         -80.5984     -80.6297       0.0313    18.6
4.8600         -80.5924     -80.6421       0.0497    29.6
4.8700         -80.5849     -80.6346       0.0497    29.6
4.8800         -80.5906     -80.6235       0.0328    19.5
4.8900         -80.5916     -80.6342       0.0426    25.3
4.9000         -80.5870     -80.6322       0.0452    26.9
4.9100         -80.5758     -80.6246       0.0488    29.0
4.9200         -80.5618     -80.6241       0.0624    37.1
4.9300         -80.5640     -80.6319       0.0679    40.4
4.9400         -80.5728     -80.6316       0.0588    35.0
4.9500         -80.5498     -80.6169       0.0672    40.0
4.9600         -80.5403     -80.5877       0.0474    28.2
4.9700         -80.5385     -80.5923       0.0538    32.0
4.9800         -80.5539     -80.6230       0.0691    41.1
4.9900         -80.5642     -80.6305       0.0663    39.5
5.0000         -80.5655     -80.6226       0.0571    34.0
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6049.321    -6049.321        0.000     0.0
0.0100        -6048.640    -6049.369        0.729     5.8
0.0200        -6048.083    -6049.285        1.203     9.5
0.0300        -6047.576    -6049.009        1.433    11.4
0.0400        -6047.168    -6048.784        1.616    12.8
0.0500        -6046.746    -6048.673        1.927    15.3
0.0600        -6046.366    -6048.592        2.226    17.7
0.0700        -6046.062    -6048.444        2.382    18.9
0.0800        -6045.863    -6048.250        2.386    18.9
0.0900        -6045.591    -6048.103        2.512    19.9
0.1000        -6045.342    -6047.994        2.652    21.0
0.1100        -6045.082    -6047.837        2.755    21.9
0.1200        -6044.904    -6047.604        2.700    21.4
0.1300        -6044.795    -6047.451        2.656    21.1
0.1400        -6044.696    -6047.391        2.696    21.4
0.1500        -6044.449    -6047.374        2.925    23.2
0.1600        -6044.311    -6047.357        3.046    24.2
0.1700        -6044.204    -6047.279        3.075    24.4
0.1800        -6044.060    -6047.120        3.060    24.3
0.1900        -6043.982    -6047.065        3.083    24.5
0.2000        -6043.888    -6047.148        3.260    25.9
0.2100        -6043.827    -6047.145        3.318    26.3
0.2200        -6043.814    -6047.069        3.255    25.8
0.2300        -6043.630    -6047.081        3.451    27.4
0.2400        -6043.573    -6047.130        3.557    28.2
0.2500        -6043.596    -6047.059        3.463    27.5
0.2600        -6043.513    -6046.972        3.459    27.4
0.2700        -6043.311    -6046.908        3.597    28.5
0.2800        -6043.337    -6046.838        3.501    27.8
0.2900        -6043.192    -6046.745        3.553    28.2
0.3000        -6043.108    -6046.711        3.603    28.6
0.3100        -6043.110    -6046.671        3.561    28.3
0.3200        -6043.106    -6046.626        3.521    27.9
0.3300        -6043.049    -6046.664        3.615    28.7
0.3400        -6043.103    -6046.716        3.613    28.7
0.3500        -6043.079    -6046.739        3.660    29.0
